Molecule,Atom 1,Atom 2,Bond Length,Cos Part Angles,Cos(Length),InRing_B,Mayer,Elecneg_1,Ele_1,Elecneg_2,Ele_2,InConj_1,InConj_2,InRing_1,InRing_2,Bond Type,MullikenCharge1,MullikenCharge2,Neighbour1,Neighbour2,MaxRing,Ratio,IsBroken
4085,5,44,1.339098317,0.999870051,1.338924303,0,1.23269116,2.55,0,3.44,1,1,0,6,0,1,0.19349,-0.268581,3,2,0,0,0
4086,17,18,1.856931243,0.774441753,1.438085088,6,1.00056081,2.55,0,2.58,3,0,0,5,6,7,-0.081874,0.041915,4,2,15,0.266666667,1
4086,18,1,1.768730929,0.695549584,1.230240062,6,1.05484118,2.58,3,2.55,0,0,1,6,6,7,0.041915,-0.044084,2,3,15,0.266666667,0
4087,2,1,1.454726833,0.819683829,1.19241606,6,0.93347458,3.44,1,2.55,0,0,0,6,6,1,-0.327256,0.240087,2,4,17,0.411764706,1
4087,10,9,1.433894089,0.750467328,1.076090666,6,1.16093456,2.55,0,2.55,0,0,0,6,6,0,-0.150061,0.023215,2,3,17,0.411764706,0
4087,53,36,1.430879227,0.687043571,0.983076375,5,0.99191708,2.55,0,3.44,1,0,0,5,5,1,0.316651,-0.300016,3,2,17,0.411764706,0
4087,9,3,1.421031053,0.998801393,1.419327796,6,1.25990748,2.55,0,2.55,0,0,0,6,6,0,0.023215,0.137995,3,3,17,0.411764706,0
4087,36,11,1.365463098,0.73922218,1.009380607,5,1.0699647,3.44,1,2.55,0,0,0,5,5,1,-0.300016,0.232088,2,3,17,0.411764706,0
4087,11,10,1.364994461,0.780213125,1.064986593,6,1.42312737,2.55,0,2.55,0,0,0,5,6,0,0.232088,-0.150061,3,2,17,0.411764706,0
4087,3,2,1.358280928,0.743518441,1.009906918,6,1.13954125,2.55,0,3.44,1,0,0,6,6,1,0.137995,-0.327256,3,2,17,0.411764706,0
4087,1,24,1.541881475,0.965129944,1.488115981,0,0.92917007,2.55,0,2.55,0,0,1,6,6,0,0.240087,0.040613,4,3,0,0,0
4087,55,54,1.528615439,0.835480262,1.277128028,0,1.09656397,2.55,0,2.55,0,0,0,0,0,0,-0.00873,0.042901,1,2,0,0,0
4087,54,53,1.514739629,0.691343954,1.047206085,0,1.0653697,2.55,0,2.55,0,0,0,0,5,0,0.042901,0.316651,2,3,0,0,0
4087,49,66,1.508547265,0.836947566,1.262574962,0,1.03573976,2.55,0,2.55,0,0,0,0,0,0,0.140469,0.040225,3,1,0,0,0
4087,28,48,1.388816876,0.963019226,1.337457353,0,0.97263784,2.55,0,3.44,1,1,0,6,0,1,0.219215,-0.281518,3,2,0,0,0
4087,48,49,1.365154605,0.714579609,0.975511644,0,1.07925332,3.44,1,2.55,0,0,0,0,0,1,-0.281518,0.140469,2,3,0,0,0
4088,2,1,1.456641037,0.828457659,1.206765424,6,0.92224431,3.44,1,2.55,0,0,0,6,6,1,-0.324546,0.233791,2,4,14,0.357142857,1
4088,9,3,1.427826714,0.99981918,1.427568535,6,1.23885173,2.55,0,2.55,0,0,0,6,6,0,0.013812,0.128745,3,3,14,0.357142857,0
4088,10,9,1.418902954,0.759919125,1.078251492,6,1.199784,2.55,0,2.55,0,0,0,6,6,0,-0.128406,0.013812,2,3,14,0.357142857,0
4088,11,10,1.379575591,0.76073502,1.049491464,6,1.39415888,2.55,0,2.55,0,0,0,6,6,0,0.180976,-0.128406,3,2,14,0.357142857,0
4088,3,2,1.354771956,0.737514046,0.999163346,6,1.15026781,2.55,0,3.44,1,0,0,6,6,1,0.128745,-0.324546,3,2,14,0.357142857,0
4088,1,25,1.539902612,0.964449525,1.485158342,0,0.9357505,2.55,0,2.55,0,0,1,6,6,0,0.233791,0.029789,4,3,0,0,0
4088,37,38,1.420843902,0.872060735,1.239062178,0,0.9452454,2.55,0,3.44,1,0,0,0,0,1,0.197015,-0.321528,1,2,0,0,0
4088,53,54,1.409688879,0.868756644,1.224676579,0,0.97064295,3.44,1,2.55,0,0,0,0,0,1,-0.311743,0.184017,2,1,0,0,0
4088,38,11,1.35866034,0.766688082,1.04166869,0,1.14447936,3.44,1,2.55,0,0,0,0,6,1,-0.321528,0.180976,2,3,0,0,0
4088,29,53,1.357401735,0.959107723,1.301894487,0,1.1308177,2.55,0,3.44,1,1,0,6,0,1,0.236797,-0.311743,3,2,0,0,0
4089,6,16,1.529217489,0.894810175,1.368359369,5,0.94724287,2.55,0,2.55,0,0,0,5,5,0,-0.010205,-0.079378,3,4,9,0.333333333,0
4089,29,25,1.527504766,0.890765988,1.360649292,5,0.94713942,2.55,0,2.55,0,0,0,5,5,0,-0.081439,-0.019714,4,3,9,0.333333333,0
4089,25,23,1.410320646,0.78860654,1.112188085,6,1.25067546,2.55,0,2.55,0,0,0,5,6,0,-0.019714,-0.098613,3,2,9,0.333333333,0
4089,1,6,1.409765876,0.786710182,1.109077169,6,1.24641427,2.55,0,2.55,0,0,0,6,5,0,-0.100292,-0.010205,2,3,9,0.333333333,0
4089,23,21,1.385885158,0.754332061,1.045417608,6,1.44052703,2.55,0,2.55,0,0,0,6,6,0,-0.098613,-0.072106,2,3,9,0.333333333,0
4089,2,1,1.385419415,0.754028409,1.044645597,6,1.43681262,2.55,0,2.55,0,0,0,6,6,0,-0.075737,-0.100292,3,2,9,0.333333333,0
4089,16,29,1.61798964,0.704772108,1.14031397,0,0.9370922,2.55,0,2.55,0,0,0,5,5,0,-0.079378,-0.081439,4,4,0,0,1
4089,15,2,1.50913775,0.878505311,1.325785529,0,1.10449025,2.55,0,2.55,0,0,0,0,6,0,0.100272,-0.075737,1,3,0,0,0
4089,21,20,1.508781191,0.878977438,1.326184626,0,1.10330307,2.55,0,2.55,0,0,0,6,0,0,-0.072106,0.098716,3,1,0,0,0
4090,26,19,1.634982917,0.702174907,1.148043978,0,0.90716771,2.55,0,2.55,0,1,0,5,5,0,-0.166105,-0.160047,4,4,0,0,1
4090,31,26,1.546262199,0.955596762,1.477603151,0,0.92529109,2.55,0,2.55,0,1,1,6,5,0,0.039663,-0.166105,3,4,0,0,0
4090,19,9,1.544217721,0.957174932,1.478086492,0,0.92371174,2.55,0,2.55,0,0,1,5,6,0,-0.160047,0.041676,4,3,0,0,0
4090,4,18,1.516941626,0.966588446,1.466258248,0,1.00648787,2.55,0,2.55,0,1,0,6,0,0,-0.08651,0.304198,3,2,0,0,0
4090,23,24,1.516916562,0.967097076,1.467005572,0,1.00731604,2.55,0,2.55,0,0,1,0,6,0,0.305709,-0.088221,2,3,0,0,0
4090,18,53,1.410848066,0.825025157,1.163985147,0,1.04994688,2.55,0,3.44,1,0,0,0,0,1,0.304198,-0.312026,2,1,0,0,0
4090,50,23,1.410038952,0.825236728,1.163615931,0,1.05270734,3.44,1,2.55,0,0,0,0,0,1,-0.309342,0.305709,1,2,0,0,0
4091,0,58,1.624509795,0.883026249,1.063160861,0,0.8251773,2.55,0,2.55,0,1,1,5,5,0,0.041381,0.040496,4,4,0,0,1
4091,4,0,1.551092545,0.949496553,1.015112922,0,0.89788284,2.55,0,2.55,0,1,1,6,5,0,0.083931,0.041381,3,4,0,0,0
4091,58,62,1.550994419,0.951346274,1.015048704,0,0.89808649,2.55,0,2.55,0,1,1,5,6,0,0.040496,0.083179,4,3,0,0,0
4091,55,51,1.509475136,0.986565035,0.987876398,0,1.06205034,2.55,0,2.55,0,0,1,0,6,0,0.081741,-0.026212,1,3,0,0,0
4091,109,113,1.509380113,0.986728782,0.98781421,0,1.06192095,2.55,0,2.55,0,1,0,6,0,0,-0.026385,0.081197,3,1,0,0,0
4092,0,24,1.755143131,0.99915072,1.753609774,0,0.80184378,2.55,0,2.55,0,0,0,6,6,0,0.017332,0.016211,4,4,8,0,1
4092,0,44,1.556412737,0.82477825,1.283695373,6,0.89351269,2.55,0,2.55,0,0,0,6,6,0,0.017332,0.193273,4,3,14,0.357142857,0
4092,48,24,1.540595465,0.755798651,1.164379975,6,0.88275903,2.55,0,2.55,0,0,0,6,6,0,0.167067,0.016211,3,4,14,0.357142857,0
4092,44,68,1.405512339,0.723070905,1.016285078,6,1.04005048,2.55,0,3.04,2,0,0,6,6,2,0.193273,-0.293653,3,3,14,0.357142857,0
4092,47,48,1.395564566,0.732345482,1.022035405,6,1.12021852,3.04,2,2.55,0,0,0,6,6,2,-0.262808,0.167067,3,3,14,0.357142857,0
4092,58,55,1.5326431,0.700575595,1.073732352,0,1.08452891,2.55,0,2.55,0,0,0,0,0,0,-0.005895,-0.019471,2,2,0,0,0
4092,74,77,1.532545611,0.700208101,1.073100852,0,1.08461329,2.55,0,2.55,0,0,0,0,0,0,-0.022067,-0.004829,2,2,0,0,0
4092,70,71,1.531762573,0.699568891,1.071573444,0,1.10615663,2.55,0,2.55,0,0,0,0,0,0,0.176993,0.016672,2,2,0,0,0
4092,52,46,1.531679323,0.695753507,1.065671261,0,1.11101853,2.55,0,2.55,0,0,0,0,0,0,0.016863,0.180232,2,2,0,0,0
4092,55,52,1.531481306,0.69532218,1.064872921,0,1.0970481,2.55,0,2.55,0,0,0,0,0,0,-0.019471,0.016863,2,2,0,0,0
4092,71,74,1.531419491,0.693977645,1.062770892,0,1.09867465,2.55,0,2.55,0,0,0,0,0,0,0.016672,-0.022067,2,2,0,0,0
4092,61,58,1.529713958,0.836434786,1.279505966,0,1.1056194,2.55,0,2.55,0,0,0,0,0,0,0.017431,-0.005895,1,2,0,0,0
4092,77,80,1.529546661,0.836243374,1.27907326,0,1.10567589,2.55,0,2.55,0,0,0,0,0,0,-0.004829,0.017861,2,1,0,0,0
4092,68,70,1.475707688,0.830016533,1.224861778,0,0.92218199,3.04,2,2.55,0,0,0,6,0,2,-0.293653,0.176993,3,2,0,0,0
4092,46,47,1.475686889,0.820213968,1.210378999,0,0.91407915,2.55,0,3.04,2,0,0,0,6,2,0.180232,-0.262808,2,3,0,0,0
4093,20,24,1.585903854,0.686224389,1.088285904,5,1.00824873,2.55,0,2.55,0,0,0,5,5,0,0.020772,-0.116513,3,4,9,0.444444444,0
4093,24,28,1.546184394,0.775097631,1.198443861,5,0.93778432,2.55,0,2.55,0,0,0,5,5,0,-0.116513,0.052362,4,3,9,0.444444444,0
4093,18,20,1.534729145,0.76388251,1.172352751,5,0.89861089,2.55,0,2.55,0,0,0,5,5,0,0.207577,0.020772,3,3,9,0.444444444,0
4093,17,18,1.408883773,0.709642998,0.999804504,5,1.03341535,3.04,2,2.55,0,0,0,5,5,2,-0.247606,0.207577,3,3,9,0.444444444,0
4093,59,65,1.50916481,0.999985636,1.509143132,0,1.06531385,2.55,0,2.55,0,1,0,6,0,0,-0.029222,0.081109,3,1,0,0,0
4093,9,0,1.505545598,0.727392391,1.095122412,0,0.91470702,2.55,0,2.55,0,0,1,0,6,0,0.192814,-0.038621,3,3,0,0,0
4093,28,54,1.479357705,0.969075732,1.43360965,0,1.04369551,2.55,0,2.55,0,0,1,5,6,0,0.052362,0.015822,3,3,0,0,0
4093,4,17,1.42861356,0.946547217,1.35225019,0,0.88324071,2.55,0,3.04,2,1,0,6,5,2,0.192683,-0.247606,3,3,0,0,0
4093,11,10,1.427593087,0.859812127,1.227461849,0,0.91918203,2.55,0,3.44,1,0,0,0,0,1,0.194923,-0.290578,1,2,0,0,0
4093,10,9,1.337313953,0.697919582,0.933337595,0,1.23049819,3.44,1,2.55,0,0,0,0,0,1,-0.290578,0.192814,2,3,0,0,0
4093-2,20,24,1.574486866,0.907932113,1.429527188,5,0.99588284,2.55,0,2.55,0,1,0,5,5,0,-0.016079,-0.083274,3,4,9,0.444444444,1
4093-2,24,28,1.543071823,0.774154723,1.19457634,5,0.92742485,2.55,0,2.55,0,0,0,5,5,0,-0.083274,0.038095,4,3,9,0.444444444,0
4093-2,59,65,1.509076998,0.999986883,1.509057203,0,1.06536858,2.55,0,2.55,0,1,0,6,0,0,-0.026012,0.081436,3,1,0,0,0
4093-2,9,0,1.504935911,0.729265246,1.097497457,0,0.91304293,2.55,0,2.55,0,0,1,0,6,0,0.19218,-0.031684,3,3,0,0,0
4093-2,28,54,1.48009747,0.969722335,1.435283575,0,1.0489871,2.55,0,2.55,0,0,1,5,6,0,0.038095,-0.005783,3,3,0,0,0
4093-2,4,17,1.42963048,0.959274972,1.371408739,0,0.89007739,2.55,0,3.04,2,1,1,6,5,2,0.192276,-0.251945,3,3,0,0,0
4093-2,11,10,1.428443074,0.860082178,1.22857843,0,0.91800189,2.55,0,3.44,1,0,0,0,0,1,0.194558,-0.289412,1,2,0,0,0
4093-2,10,9,1.336739118,0.69750985,0.932388701,0,1.23052726,3.44,1,2.55,0,0,0,0,0,1,-0.289412,0.19218,2,3,0,0,0
4094,14,19,1.589683162,0.934351393,1.485322677,5,1.00692276,2.55,0,2.55,0,0,0,5,5,0,-0.004453,-0.19861,3,4,8,0.375,1
4094,12,14,1.528872606,0.755781547,1.155493703,5,0.8988106,2.55,0,2.55,0,0,0,5,5,0,0.199209,-0.004453,3,3,8,0.375,0
4094,10,12,1.408279055,0.709098257,0.998608223,5,1.03505545,3.04,2,2.55,0,0,0,5,5,2,-0.26519,0.199209,3,3,8,0.375,0
4094,56,57,1.533144586,0.845570778,1.29638226,0,1.11414737,2.55,0,2.55,0,0,0,0,0,0,0.129973,0.007552,2,1,0,0,0
4094,19,56,1.528419706,0.718587568,1.098303399,0,1.07349703,2.55,0,2.55,0,0,0,5,0,0,-0.19861,0.129973,4,2,0,0,0
4094,9,1,1.509694819,0.99988661,1.509523635,0,1.06279941,2.55,0,2.55,0,0,1,0,6,0,0.0764,-0.001222,1,3,0,0,0
4094,4,10,1.435479416,0.976280779,1.401430962,0,0.84363445,2.55,0,3.04,2,1,0,6,5,2,0.115476,-0.26519,3,3,0,0,0
4095,19,14,1.57880614,0.839771748,1.325836792,5,0.99842582,2.55,0,2.55,0,0,0,5,5,0,-0.171871,0.001576,4,3,8,0.375,1
4095,14,12,1.519571568,0.750520339,1.140469368,5,0.9163369,2.55,0,2.55,0,0,0,5,5,0,0.001576,0.223145,3,3,8,0.375,0
4095,12,10,1.406742546,0.707790793,0.995679423,5,1.02021343,2.55,0,3.04,2,0,0,5,5,2,0.223145,-0.261786,3,3,8,0.375,0
4095,48,47,1.532155254,0.849589439,1.301702923,0,1.10775219,2.55,0,2.55,0,0,0,0,0,0,0.005432,0.121177,1,2,0,0,0
4095,47,19,1.528536864,0.711876634,1.088129677,0,1.07112553,2.55,0,2.55,0,0,0,0,5,0,0.121177,-0.171871,2,4,0,0,0
4095,10,4,1.421576033,0.972438447,1.38239519,0,0.88347215,3.04,2,2.55,0,0,1,5,6,2,-0.261786,0.145235,3,3,0,0,0
4095,9,56,1.414030189,0.870986125,1.231600676,0,0.95457093,3.44,1,2.55,0,0,0,0,0,1,-0.300735,0.175679,2,1,0,0,0
4095,1,9,1.348686069,0.958622456,1.292880751,0,1.15718828,2.55,0,3.44,1,1,0,6,0,1,0.253964,-0.300735,3,2,0,0,0
4096,2,0,1.589288,0.872299482,1.386335099,5,0.98140456,2.55,0,2.55,0,0,0,5,5,0,-0.218118,0.125294,4,3,5,0.2,1
4096,8,2,1.528920872,0.723405694,1.106030065,0,0.85717238,2.55,0,2.55,0,0,0,0,5,0,0.015431,-0.218118,3,4,0,0,0
4096,0,3,1.519380991,0.961990946,1.461630757,0,0.98018439,2.55,0,2.55,0,0,1,5,6,0,0.125294,0.034831,3,3,0,0,0
4096,48,49,1.518998682,0.861677867,1.308887545,0,1.07025845,2.55,0,2.55,0,0,0,0,0,0,0.00654,0.051527,3,1,0,0,0
4096,11,8,1.516997276,0.854798453,1.296726924,0,1.06102852,2.55,0,2.55,0,0,0,0,0,0,0.055775,0.015431,1,3,0,0,0
4096,43,48,1.503688409,0.961083673,1.445170378,0,0.91760206,2.55,0,2.55,0,1,0,6,0,0,0.032488,0.00654,3,3,0,0,0
4097,2,0,1.587579775,0.958865369,1.522275268,5,0.94858877,2.55,0,2.55,0,0,0,5,5,0,-0.094011,-0.3033,4,4,5,0.2,1
4097,0,12,1.542406481,0.818211059,1.26201404,0,1.08926099,2.55,0,2.55,0,0,0,5,0,0,-0.3033,0.193407,4,1,0,0,0
4097,7,2,1.519205838,0.844391717,1.282804826,0,1.10892054,2.55,0,2.55,0,0,0,0,5,0,0.156063,-0.094011,1,4,0,0,0
4098,10,11,1.620000812,0.807744284,1.308546396,4,0.99312042,2.55,0,2.55,0,0,0,4,4,0,0.11297,0.111465,3,3,4,0.25,1
4098,24,38,1.509928043,0.999969012,1.509881253,0,1.06391359,2.55,0,2.55,0,1,0,6,0,0,-0.033082,0.080194,3,1,0,0,0
4098,34,18,1.50992208,0.999969133,1.509875473,0,1.06440554,2.55,0,2.55,0,0,1,0,6,0,0.081456,-0.033839,1,3,0,0,0
4098,11,15,1.508019511,0.966567239,1.457602255,0,0.99759597,2.55,0,2.55,0,0,1,4,6,0,0.111465,0.071569,3,3,0,0,0
4098,12,10,1.507940706,0.966825761,1.457915921,0,0.99780239,2.55,0,2.55,0,1,0,6,4,0,0.070851,0.11297,3,3,0,0,0
4099,2,1,1.549696159,0.730745531,1.132433542,5,1.0528199,2.55,0,2.55,0,0,0,5,5,0,0.0366,0.265255,3,2,5,0.4,0
4099,1,0,1.46877005,0.678374294,0.996375845,5,1.01730728,2.55,0,3.04,2,0,0,5,5,2,0.265255,-0.4158,2,3,5,0.4,0
4099,68,73,1.532567064,0.83362895,1.277592273,0,1.08127922,2.55,0,2.55,0,0,0,0,0,0,0.025014,0.03055,3,1,0,0,0
4099,59,56,1.498756134,0.906752405,1.359000728,0,1.09862684,2.55,0,2.55,0,0,1,0,5,0,0.118829,-0.109194,1,3,0,0,0
4099,44,37,1.48813665,0.975019076,1.450961622,0,1.00441312,2.55,0,2.55,0,1,1,6,6,0,0.062038,0.108434,3,3,0,0,0
4099,34,29,1.487321556,0.999893676,1.487163418,0,0.97831478,2.55,0,2.55,0,1,1,6,6,0,0.089843,0.084374,3,3,0,0,0
4099,0,68,1.46496906,0.692223352,1.014085793,0,0.98568935,3.04,2,2.55,0,0,0,5,0,2,-0.4158,0.025014,3,3,0,0,0
4099,12,2,1.459848449,0.777234263,1.134644233,0,0.92231715,3.04,2,2.55,0,1,0,5,5,2,-0.183651,0.0366,3,3,0,0,0
4099,53,52,1.401542452,0.864804841,1.212060697,0,1.04403612,2.55,0,3.04,2,1,0,5,0,2,0.172986,-0.061572,3,2,0,0,0
4099,52,46,1.379312605,0.765878915,1.056386442,0,1.1544804,3.04,2,2.55,0,0,1,0,6,2,-0.061572,0.004228,2,3,0,0,0
4100,11,3,1.606956156,0.837032872,1.345075126,5,0.94869999,2.55,0,2.55,0,0,0,5,5,0,0.128269,-0.038814,3,4,8,0.25,1
4100,16,11,1.453631061,0.834747612,1.213415057,5,0.96375247,3.04,2,2.55,0,0,0,5,5,2,-0.264921,0.128269,3,3,8,0.25,0
4100,26,27,1.53076043,0.840490865,1.286590158,0,1.10914643,2.55,0,2.55,0,0,0,0,0,0,0.069498,0.033884,2,1,0,0,0
4100,20,19,1.525558916,0.842420945,1.285162784,0,1.11352046,2.55,0,2.55,0,0,0,0,0,0,0.002368,0.143844,1,2,0,0,0
4100,3,26,1.5233278,0.706659767,1.076474469,0,1.06949055,2.55,0,2.55,0,0,0,5,0,0,-0.038814,0.069498,4,2,0,0,0
4100,19,16,1.455082888,0.743781223,1.08226333,0,0.96712712,2.55,0,3.04,2,0,0,0,5,2,0.143844,-0.264921,2,3,0,0,0
4101,11,14,1.529143328,0.916756484,1.401852061,5,0.93204782,2.55,0,2.55,0,0,1,5,5,0,-0.024952,0.267301,4,3,9,0.444444444,0
4101,67,71,1.527118822,0.948088123,1.447843218,5,0.9012915,2.55,0,2.55,0,0,1,5,5,0,0.277832,0.035524,4,3,9,0.444444444,0
4101,78,102,1.510801326,0.999859403,1.510588912,0,1.0603216,2.55,0,2.55,0,1,0,6,0,0,-0.024457,0.078379,3,1,0,0,0
4101,49,25,1.510734515,0.999879687,1.510552754,0,1.06081954,2.55,0,2.55,0,0,1,0,6,0,0.078029,-0.019942,1,3,0,0,0
4101,27,80,1.462513241,0.641870585,0.938744229,0,0.91612061,3.44,1,3.44,1,0,0,0,0,3,-0.198711,-0.22685,2,2,0,0,1
4101,14,27,1.421517033,0.837178458,1.190063438,0,1.01245063,2.55,0,3.44,1,1,0,5,0,1,0.267301,-0.198711,4,2,0,0,0
4101,80,67,1.41998035,0.879846267,1.24936441,0,1.00438427,3.44,1,2.55,0,0,0,0,5,1,-0.22685,0.277832,2,4,0,0,0
4102,2,1,1.449055767,0.832273774,1.206011111,6,0.93879997,3.44,1,2.55,0,0,0,6,6,1,-0.325595,0.228431,2,4,14,0.357142857,1
4102,9,3,1.42932775,0.999970287,1.429285281,6,1.20753792,2.55,0,2.55,0,1,0,6,6,0,0.030708,0.112968,3,3,14,0.357142857,0
4102,3,2,1.359199752,0.737092777,1.001856319,6,1.13921129,2.55,0,3.44,1,0,0,6,6,1,0.112968,-0.325595,3,2,14,0.357142857,0
4102,1,25,1.539904229,0.964631657,1.485440368,0,0.93478839,2.55,0,2.55,0,0,1,6,6,0,0.228431,0.033472,4,3,0,0,0
4102,51,52,1.409855816,0.869111603,1.225322048,0,0.96949048,3.44,1,2.55,0,0,0,0,0,1,-0.311319,0.182957,2,1,0,0,0
4102,37,38,1.408805592,0.869534268,1.225004739,0,0.97278904,2.55,0,3.44,1,0,0,0,0,1,0.185391,-0.312501,1,2,0,0,0
4102,38,11,1.359907194,0.736971078,1.002212271,0,1.12498777,3.44,1,2.55,0,0,1,0,6,1,-0.312501,0.25608,2,3,0,0,0
4102,29,51,1.35694923,0.959076672,1.301418351,0,1.13248816,2.55,0,3.44,1,1,0,6,0,1,0.236771,-0.311319,3,2,0,0,0
4103,2,1,1.451649022,0.826053056,1.19913911,6,0.93958916,3.44,1,2.55,0,0,0,6,6,1,-0.322476,0.235559,2,4,14,0.357142857,1
4103,9,3,1.43041263,0.999884633,1.430247607,6,1.20744655,2.55,0,2.55,0,1,0,6,6,0,0.028576,0.123653,3,3,14,0.357142857,0
4103,3,2,1.356454371,0.739465709,1.003051494,6,1.14815045,2.55,0,3.44,1,0,0,6,6,1,0.123653,-0.322476,3,2,14,0.357142857,0
4103,1,23,1.539653418,0.966763323,1.488480455,0,0.93558856,2.55,0,2.55,0,0,1,6,6,0,0.235559,0.036507,4,3,0,0,0
4103,48,49,1.410372197,0.869151536,1.225827161,0,0.96878136,3.44,1,2.55,0,0,0,0,0,1,-0.310797,0.183359,2,1,0,0,0
4103,35,36,1.409569889,0.869785667,1.226023686,0,0.97064933,2.55,0,3.44,1,0,0,0,0,1,0.184335,-0.311982,1,2,0,0,0
4103,36,11,1.359044215,0.736844297,1.001403979,0,1.12770684,3.44,1,2.55,0,0,1,0,6,1,-0.311982,0.256273,2,3,0,0,0
4103,27,48,1.356509447,0.959155414,1.301103381,0,1.13392635,2.55,0,3.44,1,1,0,6,0,1,0.237067,-0.310797,3,2,0,0,0
4104,18,13,1.519752656,0.984017777,1.49546363,4,0.97080233,2.55,0,2.55,0,0,0,4,4,0,0.065758,-0.177867,3,3,7,0.428571429,1
4104,24,18,1.510025132,0.849805173,1.283227169,5,0.96995671,2.55,0,2.55,0,0,0,5,4,0,0.005714,0.065758,2,3,7,0.428571429,0
4104,21,24,1.355101211,0.714450739,0.968153061,5,1.83885454,2.55,0,2.55,0,0,0,5,5,0,-0.245429,0.005714,3,2,7,0.428571429,0
4104,10,4,1.503948996,0.958598998,1.441684,0,0.91113891,2.55,0,2.55,0,0,1,0,6,0,0.157526,-0.013749,3,3,0,0,0
4104,26,21,1.497699532,0.905474171,1.356128242,0,1.09840229,2.55,0,2.55,0,0,0,0,5,0,0.105605,-0.245429,1,3,0,0,0
4104,11,10,1.389496631,0.730232515,1.01465562,0,1.1019456,3.04,2,2.55,0,0,0,0,0,2,-0.102316,0.157526,2,3,0,0,0
4104,12,11,1.357790143,0.757484485,1.028504968,0,0.98670805,3.04,2,3.04,2,0,0,0,0,4,0.044736,-0.102316,2,2,0,0,0
4104,1,33,1.354671421,0.999573078,1.354093083,0,1.20449887,2.55,0,3.44,1,1,0,6,0,1,0.170146,-0.180234,3,1,0,0,0
4104,13,12,1.267446941,0.790393004,1.001781196,0,1.95190237,2.55,0,3.04,2,0,0,4,0,2,-0.177867,0.044736,3,2,0,0,0
4105,0,2,1.547732326,0.974898679,1.5088822,4,1.05186514,2.55,0,2.55,0,0,0,4,4,0,0.011673,-0.036772,3,3,4,0.25,1
4105,2,6,1.524901029,0.729598744,1.112565875,0,0.89894295,2.55,0,2.55,0,0,0,4,0,0,-0.036772,0.186824,3,3,0,0,0
4105,20,21,1.519603146,0.964663213,1.465905254,0,1.06220056,2.55,0,2.55,0,0,1,0,6,0,0.284923,-0.044179,2,3,0,0,0
4105,97,94,1.50894076,0.836448904,1.262151846,0,1.04064402,2.55,0,2.55,0,0,0,0,0,0,0.144731,0.042192,3,1,0,0,0
4105,3,0,1.503329496,0.949673537,1.42767224,0,0.94801497,2.55,0,2.55,0,0,0,0,4,0,0.269353,0.011673,3,3,0,0,0
4105,18,20,1.471738983,0.816367422,1.201479759,0,0.96351443,3.04,2,2.55,0,0,0,0,0,2,-0.295262,0.284923,3,2,0,0,0
4105,13,12,1.432820593,0.863644269,1.237447293,0,0.90445422,2.55,0,3.44,1,0,0,0,0,1,0.191233,-0.29253,1,2,0,0,0
4105,37,96,1.38649847,0.756075842,1.048297999,0,0.99897491,2.55,0,3.44,1,1,0,6,0,1,0.203253,-0.273935,3,2,0,0,0
4105,27,33,1.373745016,0.962604531,1.322373177,0,1.02730452,2.55,0,3.44,1,1,0,6,0,1,0.20934,-0.276985,3,2,0,0,0
4105,33,34,1.372813245,0.763135953,1.047643144,0,1.03145715,3.44,1,2.55,0,0,1,0,6,1,-0.276985,0.201097,2,3,0,0,0
4105,6,18,1.371642285,0.720637796,0.988457274,0,1.21883036,2.55,0,3.04,2,0,0,0,0,2,0.186824,-0.295262,3,3,0,0,0
4105,96,97,1.362512155,0.727184157,0.990797252,0,1.07526706,3.44,1,2.55,0,0,0,0,0,1,-0.273935,0.144731,2,3,0,0,0
4105,12,3,1.327509858,0.700277525,0.929625317,0,1.24714368,3.44,1,2.55,0,0,0,0,0,1,-0.29253,0.269353,2,3,0,0,0
4106,1,3,1.588383774,0.998132912,1.585418122,4,1.0785152,2.55,0,2.55,0,0,0,4,4,0,0.055347,0.072099,3,3,12,0.333333333,1
4106,12,1,1.492594053,0.88752534,1.324715045,6,1.00230112,2.55,0,2.55,0,0,0,6,4,0,-0.126805,0.055347,3,3,12,0.333333333,0
4106,17,12,1.455750336,0.741689375,1.079714557,6,1.05193154,2.55,0,2.55,0,0,0,6,6,0,0.162473,-0.126805,3,3,12,0.333333333,0
4106,6,53,1.409310385,0.754513285,1.063343408,6,1.29028493,2.55,0,2.55,0,0,0,6,6,0,0.061545,-0.082771,3,2,6,0.333333333,0
4106,16,17,1.404583512,0.718365127,1.009003813,6,1.07394789,3.04,2,2.55,0,0,0,6,6,2,-0.240899,0.162473,3,3,12,0.333333333,0
4106,53,55,1.391028683,0.761469045,1.059225283,6,1.39971623,2.55,0,2.55,0,0,0,6,6,0,-0.082771,0.160061,2,3,6,0.333333333,0
4106,20,19,1.52144162,0.901452548,1.371507425,0,1.09598167,2.55,0,2.55,0,0,0,0,0,0,0.209636,0.168805,2,2,0,0,0
4106,3,6,1.518743451,0.911166827,1.38382865,0,0.95430263,2.55,0,2.55,0,0,0,4,6,0,0.072099,0.061545,3,3,0,0,0
4106,27,26,1.506992629,0.8476304,1.277372766,0,1.05210458,2.55,0,2.55,0,0,0,0,0,0,0.047971,0.148905,1,3,0,0,0
