Molecule,Atom 1,Atom 2,Bond Length,Elecneg_1,Ele_1,Elecneg_2,Ele_2,InConj_1,InConj_2,InRing_1,InRing_2,Neighbour1,Neighbour2
768,33,35,1.49708788,2.55,0,2.55,0,0,0,0,0,3,1
768,53,58,1.476251373,3.04,2,2.55,0,0,1,0,6,3,3
768,0,23,1.475125247,2.55,0,3.04,2,1,0,6,0,3,3
768,4,39,1.473808322,2.55,0,3.04,2,1,0,6,0,3,3
768,78,80,1.472676565,2.55,0,3.04,2,1,0,6,0,3,3
768,57,75,1.451130495,2.55,0,3.04,2,0,0,0,5,1,3
768,16,19,1.445434544,3.04,2,2.55,0,0,0,5,0,3,1
768,32,33,1.396379974,3.44,1,2.55,0,0,0,0,0,2,3
768,50,56,1.396295641,2.55,0,3.44,1,0,0,0,0,3,2
768,5,32,1.357206517,2.55,0,3.44,1,1,0,6,0,3,2
768,56,61,1.356924189,3.44,1,2.55,0,0,1,0,6,2,3
768,79,80,1.221278863,3.44,1,3.04,2,0,0,0,0,1,3
768,39,41,1.221070399,3.04,2,3.44,1,0,0,0,0,3,1
768,80,83,1.220875766,3.04,2,3.44,1,0,0,0,0,3,1
768,39,40,1.220723202,3.04,2,3.44,1,0,0,0,0,3,1
768,23,30,1.218603869,3.04,2,3.44,1,0,0,0,0,3,1
768,49,53,1.217585352,3.44,1,3.04,2,0,0,0,0,1,3
768,51,53,1.217280333,3.44,1,3.04,2,0,0,0,0,1,3
768,23,31,1.217090256,3.04,2,3.44,1,0,0,0,0,3,1
768,46,50,1.19297511,3.44,1,2.55,0,0,0,0,0,1,3
768,33,34,1.192790375,2.55,0,3.44,1,0,0,0,0,3,1
818-2,16,18,1.592795764,2.55,0,2.55,0,0,0,5,5,4,4
818-2,12,18,1.523267527,2.55,0,2.55,0,0,0,5,5,3,4
818-2,15,16,1.504430557,2.55,0,2.55,0,0,0,6,5,2,4
818-2,16,17,1.472578935,2.55,0,3.44,1,0,0,5,6,4,2
818-2,2,14,1.455771652,2.55,0,2.55,0,1,0,6,6,3,2
818-2,16,19,1.446878893,2.55,0,3.04,2,0,0,5,5,4,3
818-2,44,45,1.432262789,2.55,0,2.55,0,1,1,6,6,3,2
818-2,10,11,1.423175656,2.55,0,2.55,0,0,0,6,6,3,3
818-2,0,1,1.412814544,2.55,0,2.55,0,1,1,6,6,3,3
818-2,39,43,1.412764535,2.55,0,2.55,0,1,1,5,6,3,2
818-2,1,2,1.41127832,2.55,0,2.55,0,1,1,6,6,3,3
818-2,4,5,1.410929171,2.55,0,2.55,0,1,1,6,6,3,2
818-2,39,40,1.410214621,2.55,0,3.04,2,1,1,5,5,3,3
818-2,8,10,1.40557591,2.55,0,2.55,0,0,0,6,6,2,3
818-2,12,13,1.403336587,2.55,0,2.55,0,0,0,5,5,3,3
818-2,3,4,1.403150226,2.55,0,2.55,0,1,1,6,6,2,3
818-2,7,13,1.399756473,2.55,0,2.55,0,0,0,6,5,2,3
818-2,37,41,1.399732448,2.55,0,2.55,0,1,1,5,5,3,2
818-2,2,3,1.399248812,2.55,0,2.55,0,1,1,6,6,3,2
818-2,7,8,1.396117631,2.55,0,2.55,0,0,0,6,6,2,2
818-2,13,19,1.39581131,2.55,0,3.04,2,0,0,5,5,3,3
818-2,11,12,1.39205801,2.55,0,2.55,0,0,0,6,5,3,3
818-2,0,5,1.391818247,2.55,0,2.55,0,1,1,6,6,3,2
818-2,40,41,1.38567744,3.04,2,2.55,0,1,1,5,5,3,2
818-2,43,44,1.385143875,2.55,0,2.55,0,1,1,6,6,2,3
818-2,45,46,1.372732658,2.55,0,2.55,0,1,1,6,6,2,2
818-2,37,38,1.367865395,2.55,0,3.04,2,1,1,5,5,3,2
818-2,40,46,1.364297794,3.04,2,2.55,0,1,1,5,6,3,2
818-2,14,15,1.344179857,2.55,0,2.55,0,0,0,6,6,2,2
818-2,1,17,1.338160249,2.55,0,3.44,1,1,0,6,6,3,2
818-2,38,39,1.326325037,3.04,2,2.55,0,1,1,5,5,2,3
818-2,18,24,1.545847652,2.55,0,2.55,0,0,0,5,0,4,1
818-2,18,20,1.535581717,2.55,0,2.55,0,0,0,5,0,4,1
818-2,51,52,1.516878387,2.55,0,2.55,0,0,0,0,0,2,1
818-2,62,63,1.505854749,2.55,0,2.55,0,0,0,0,0,3,1
818-2,10,37,1.47099561,2.55,0,2.55,0,0,1,6,5,3,3
818-2,19,28,1.447323682,3.04,2,2.55,0,0,0,5,0,3,1
818-2,4,35,1.435099496,2.55,0,2.55,0,1,0,6,0,3,2
818-2,50,51,1.421652517,3.44,1,2.55,0,0,0,0,0,2,2
818-2,0,66,1.378878934,2.55,0,3.44,1,1,0,6,0,3,2
818-2,62,66,1.370926793,2.55,0,3.44,1,0,0,0,0,3,2
818-2,11,58,1.363817258,2.55,0,3.44,1,0,0,6,0,3,1
818-2,44,50,1.353425019,2.55,0,3.44,1,1,0,6,0,3,2
818-2,60,62,1.19979618,3.44,1,2.55,0,0,0,0,0,1,3
818-2,35,36,1.161835005,2.55,0,3.04,2,0,0,0,0,2,1
1003,17,19,1.5897214,2.55,0,2.55,0,0,0,5,5,4,4
1003,13,19,1.52164248,2.55,0,2.55,0,1,0,5,5,3,4
1003,16,17,1.509144644,2.55,0,2.55,0,0,0,6,5,2,4
1003,17,20,1.470116261,2.55,0,3.04,2,0,0,5,5,4,3
1003,2,15,1.456299581,2.55,0,2.55,0,0,0,6,6,3,2
1003,17,18,1.441322122,2.55,0,3.44,1,0,0,5,6,4,2
1003,1,2,1.412586961,2.55,0,2.55,0,0,0,6,6,3,3
1003,0,1,1.409511275,2.55,0,2.55,0,0,0,6,6,3,3
1003,13,14,1.408486205,2.55,0,2.55,0,1,1,5,5,3,3
1003,10,11,1.406831769,2.55,0,2.55,0,1,1,6,6,2,2
1003,7,8,1.4042465,2.55,0,2.55,0,1,1,6,6,2,2
1003,2,3,1.399308048,2.55,0,2.55,0,0,0,6,6,3,2
1003,7,14,1.399189654,2.55,0,2.55,0,1,1,6,5,2,3
1003,4,5,1.397450412,2.55,0,2.55,0,0,0,6,6,3,2
1003,8,10,1.396558852,2.55,0,2.55,0,1,1,6,6,2,2
1003,14,20,1.3956651,2.55,0,3.04,2,1,0,5,5,3,3
1003,3,4,1.392365053,2.55,0,2.55,0,0,0,6,6,2,3
1003,0,5,1.388674653,2.55,0,2.55,0,0,0,6,6,3,2
1003,11,13,1.388220754,2.55,0,2.55,0,1,1,6,5,2,3
1003,1,18,1.343933806,2.55,0,3.44,1,0,0,6,6,3,2
1003,15,16,1.343011769,2.55,0,2.55,0,0,0,6,6,2,2
1003,57,67,1.556967574,2.55,0,2.55,0,0,0,0,0,3,2
1003,48,51,1.552765572,2.55,0,2.55,0,0,0,0,0,3,2
1003,67,69,1.552259576,2.55,0,2.55,0,0,0,0,0,2,3
1003,19,25,1.546992498,2.55,0,2.55,0,0,0,5,0,4,1
1003,87,90,1.540782407,2.55,0,2.55,0,0,0,0,0,3,2
1003,69,72,1.539335186,2.55,0,2.55,0,0,0,0,0,3,2
1003,38,87,1.537660279,2.55,0,2.55,0,0,0,0,0,2,3
1003,51,57,1.537245835,2.55,0,2.55,0,0,0,0,0,2,3
1003,87,100,1.535579925,2.55,0,2.55,0,0,0,0,0,3,1
1003,19,21,1.534464327,2.55,0,2.55,0,0,0,5,0,4,1
1003,29,40,1.533937278,2.55,0,2.55,0,0,0,0,0,2,2
1003,90,91,1.53317235,2.55,0,2.55,0,0,0,0,0,2,2
1003,57,60,1.532376405,2.55,0,2.55,0,0,0,0,0,3,3
1003,48,52,1.531366548,2.55,0,2.55,0,0,0,0,0,3,1
1003,72,73,1.531089081,2.55,0,2.55,0,0,0,0,0,2,1
1003,91,94,1.530230404,2.55,0,2.55,0,0,0,0,0,2,1
1003,69,79,1.529550991,2.55,0,2.55,0,0,0,0,0,3,3
1003,47,48,1.522873287,2.55,0,2.55,0,0,0,0,0,3,3
1003,34,38,1.511505566,2.55,0,2.55,0,0,0,0,0,3,2
1003,4,35,1.471489576,2.55,0,3.04,2,0,0,6,0,3,3
1003,20,29,1.45176873,3.04,2,2.55,0,0,0,5,0,3,2
1003,40,43,1.441020416,2.55,0,3.44,1,0,0,0,0,2,2
1003,82,83,1.429442938,3.44,1,2.55,0,0,0,0,0,2,1
1003,62,63,1.421672446,3.44,1,2.55,0,0,0,0,0,2,1
1003,0,33,1.383371743,2.55,0,3.44,1,0,0,6,0,3,2
1003,33,34,1.369856179,3.44,1,2.55,0,0,0,0,0,2,3
1003,43,47,1.357648911,3.44,1,2.55,0,0,0,0,0,2,3
1003,60,62,1.356994212,2.55,0,3.44,1,0,0,0,0,3,2
1003,79,82,1.345400612,2.55,0,3.44,1,0,0,0,0,3,2
1003,35,37,1.221721569,3.04,2,3.44,1,0,0,0,0,3,1
1003,35,36,1.221697682,3.04,2,3.44,1,0,0,0,0,3,1
1003,79,81,1.208800288,2.55,0,3.44,1,0,0,0,0,3,1
1003,46,47,1.206352698,3.44,1,2.55,0,0,0,0,0,1,3
1003,60,61,1.204655628,2.55,0,3.44,1,0,0,0,0,3,1
1003,34,49,1.200644237,2.55,0,3.44,1,0,0,0,0,3,1
1004,18,20,1.587182823,2.55,0,2.55,0,0,0,5,5,4,4
1004,14,20,1.52382758,2.55,0,2.55,0,1,0,5,5,3,4
1004,17,18,1.504783558,2.55,0,2.55,0,0,0,6,5,2,4
1004,18,19,1.484345408,2.55,0,3.44,1,0,0,5,6,4,2
1004,2,16,1.455800922,2.55,0,2.55,0,0,0,6,6,3,2
1004,18,21,1.441737268,2.55,0,3.04,2,0,0,5,5,4,3
1004,1,2,1.412778404,2.55,0,2.55,0,0,0,6,6,3,3
1004,0,1,1.412654918,2.55,0,2.55,0,0,0,6,6,3,3
1004,102,105,1.408553531,2.55,0,2.55,0,1,1,6,6,3,2
1004,106,109,1.40698754,2.55,0,2.55,0,1,1,6,6,2,3
1004,11,12,1.406822925,2.55,0,2.55,0,1,1,6,6,2,2
1004,14,15,1.405431556,2.55,0,2.55,0,1,1,5,5,3,3
1004,56,63,1.405377019,2.55,0,2.55,0,1,1,6,6,3,2
1004,56,59,1.404918322,2.55,0,2.55,0,1,1,6,6,3,2
1004,79,86,1.404791866,2.55,0,2.55,0,1,1,6,6,3,2
1004,8,9,1.404090517,2.55,0,2.55,0,1,1,6,6,2,2
1004,79,82,1.403191642,2.55,0,2.55,0,1,1,6,6,3,2
1004,107,108,1.402393215,2.55,0,2.55,0,1,1,6,6,2,2
1004,15,21,1.402151716,2.55,0,3.04,2,1,0,5,5,3,3
1004,108,109,1.402007144,2.55,0,2.55,0,1,1,6,6,2,3
1004,4,5,1.400877657,2.55,0,2.55,0,0,0,6,6,3,2
1004,2,3,1.399455894,2.55,0,2.55,0,0,0,6,6,3,2
1004,84,85,1.399128106,2.55,0,2.55,0,1,1,6,6,2,2
1004,61,62,1.398491492,2.55,0,2.55,0,1,1,6,6,2,2
1004,60,61,1.398300223,2.55,0,2.55,0,1,1,6,6,2,2
1004,83,84,1.398246786,2.55,0,2.55,0,1,1,6,6,2,2
1004,59,60,1.397960872,2.55,0,2.55,0,1,1,6,6,2,2
1004,62,63,1.397882203,2.55,0,2.55,0,1,1,6,6,2,2
1004,8,15,1.397866464,2.55,0,2.55,0,1,1,6,5,2,3
1004,9,11,1.39774125,2.55,0,2.55,0,1,1,6,6,2,2
1004,82,83,1.397702971,2.55,0,2.55,0,1,1,6,6,2,2
1004,85,86,1.397104895,2.55,0,2.55,0,1,1,6,6,2,2
1004,102,106,1.395204884,2.55,0,2.55,0,1,1,6,6,3,2
1004,3,4,1.39320409,2.55,0,2.55,0,0,0,6,6,2,3
1004,105,107,1.392773217,2.55,0,2.55,0,1,1,6,6,2,2
1004,12,14,1.388724261,2.55,0,2.55,0,1,1,6,5,2,3
1004,0,5,1.386536829,2.55,0,2.55,0,0,0,6,6,3,2
1004,16,17,1.3460608,2.55,0,2.55,0,0,0,6,6,2,2
1004,1,19,1.334479254,2.55,0,3.44,1,0,0,6,6,3,2
1004,72,92,1.550254028,2.55,0,2.55,0,0,0,0,0,3,2
1004,53,55,1.550139287,2.55,0,2.55,0,0,0,0,0,3,2
1004,20,22,1.546128489,2.55,0,2.55,0,0,0,5,0,4,1
1004,30,45,1.544232232,2.55,0,2.55,0,0,0,0,0,2,2
1004,53,69,1.541564349,2.55,0,2.55,0,0,0,0,0,3,3
1004,20,26,1.533233029,2.55,0,2.55,0,0,0,5,0,4,1
1004,72,75,1.527366076,2.55,0,2.55,0,0,0,0,0,3,3
1004,92,94,1.527143572,2.55,0,2.55,0,0,0,0,0,2,2
1004,45,48,1.52551352,2.55,0,2.55,0,0,0,0,0,2,3
1004,116,117,1.51742123,2.55,0,2.55,0,0,0,0,0,2,1
1004,94,97,1.515340995,2.55,0,2.55,0,0,0,0,0,2,3
1004,55,56,1.512696066,2.55,0,2.55,0,0,1,0,6,2,3
1004,101,102,1.509361523,2.55,0,2.55,0,0,1,0,6,2,3
1004,78,79,1.507481839,2.55,0,2.55,0,0,1,0,6,2,3
1004,32,33,1.503010489,2.55,0,2.55,0,0,0,0,0,3,1
1004,4,42,1.461908961,2.55,0,3.04,2,0,0,6,0,3,3
1004,77,78,1.45639067,3.44,1,2.55,0,0,0,0,0,2,2
1004,21,30,1.453986452,3.04,2,2.55,0,0,0,5,0,3,2
1004,71,72,1.45362617,3.04,2,2.55,0,0,0,0,0,2,3
1004,51,53,1.45339166,3.04,2,2.55,0,0,0,0,0,2,3
1004,100,101,1.445644609,3.44,1,2.55,0,0,0,0,0,2,2
1004,115,116,1.417883208,3.44,1,2.55,0,0,0,0,0,2,2
1004,0,31,1.379741598,2.55,0,3.44,1,0,0,6,0,3,2
1004,31,32,1.377954358,3.44,1,2.55,0,0,0,0,0,2,3
1004,48,51,1.370803629,2.55,0,3.04,2,0,0,0,0,3,2
1004,109,115,1.358737517,2.55,0,3.44,1,1,0,6,0,3,2
1004,69,71,1.354500364,2.55,0,3.04,2,0,0,0,0,3,2
1004,97,100,1.344055107,2.55,0,3.44,1,0,0,0,0,3,2
1004,75,77,1.329348896,2.55,0,3.44,1,0,0,0,0,3,2
1004,42,43,1.227926701,3.04,2,3.44,1,0,0,0,0,3,1
1004,69,74,1.22356398,2.55,0,3.44,1,0,0,0,0,3,1
1004,42,44,1.221077848,3.04,2,3.44,1,0,0,0,0,3,1
1004,48,52,1.220954104,2.55,0,3.44,1,0,0,0,0,3,1
1004,75,76,1.214785708,2.55,0,3.44,1,0,0,0,0,3,1
1004,97,114,1.209600986,2.55,0,3.44,1,0,0,0,0,3,1
1004,32,37,1.19864413,2.55,0,3.44,1,0,0,0,0,3,1
1008,17,19,1.596241189,2.55,0,2.55,0,0,0,5,5,4,4
1008,13,19,1.524180325,2.55,0,2.55,0,1,0,5,5,3,4
1008,16,17,1.511742097,2.55,0,2.55,0,0,0,6,5,2,4
1008,17,20,1.460539987,2.55,0,3.04,2,0,0,5,5,4,3
1008,2,15,1.456942319,2.55,0,2.55,0,0,0,6,6,3,2
1008,17,18,1.444559833,2.55,0,3.44,1,0,0,5,6,4,2
1008,1,2,1.410235919,2.55,0,2.55,0,0,0,6,6,3,3
1008,4,5,1.408652407,2.55,0,2.55,0,0,0,6,6,3,2
1008,13,14,1.408070656,2.55,0,2.55,0,1,1,5,5,3,3
1008,10,11,1.40659281,2.55,0,2.55,0,1,1,6,6,2,2
1008,3,4,1.40546313,2.55,0,2.55,0,0,0,6,6,2,3
1008,7,8,1.404091208,2.55,0,2.55,0,1,1,6,6,2,2
1008,0,1,1.403665814,2.55,0,2.55,0,0,0,6,6,3,3
1008,7,14,1.399580386,2.55,0,2.55,0,1,1,6,5,2,3
1008,2,3,1.39921627,2.55,0,2.55,0,0,0,6,6,3,2
1008,8,10,1.397444934,2.55,0,2.55,0,1,1,6,6,2,2
1008,14,20,1.393813387,2.55,0,3.04,2,1,0,5,5,3,3
1008,11,13,1.38872473,2.55,0,2.55,0,1,1,6,5,2,3
1008,0,5,1.387713558,2.55,0,2.55,0,0,0,6,6,3,2
1008,1,18,1.345243584,2.55,0,3.44,1,0,0,6,6,3,2
1008,15,16,1.343011096,2.55,0,2.55,0,0,0,6,6,2,2
1008,19,25,1.545809105,2.55,0,2.55,0,0,0,5,0,4,1
1008,48,50,1.540951655,2.55,0,2.55,0,0,0,0,0,2,4
1008,29,41,1.538365324,2.55,0,2.55,0,0,0,0,0,2,2
1008,35,71,1.537589753,2.55,0,2.55,0,0,0,0,0,3,3
1008,19,21,1.534359669,2.55,0,2.55,0,0,0,5,0,4,1
1008,34,35,1.534007243,2.55,0,2.55,0,0,0,0,0,3,3
1008,72,73,1.533170845,2.55,0,2.55,0,0,0,0,0,2,2
1008,53,54,1.532867587,2.55,0,2.55,0,0,0,0,0,2,2
1008,50,53,1.531893662,2.55,0,2.55,0,0,0,0,0,4,2
1008,71,72,1.531760562,2.55,0,2.55,0,0,0,0,0,3,2
1008,54,57,1.530709574,2.55,0,2.55,0,0,0,0,0,2,1
1008,73,76,1.529297689,2.55,0,2.55,0,0,0,0,0,2,1
1008,47,48,1.512284193,2.55,0,2.55,0,0,0,0,0,3,2
1008,50,63,1.445480102,2.55,0,3.44,1,0,0,0,0,4,2
1008,20,29,1.444303452,3.04,2,2.55,0,0,0,5,0,3,2
1008,71,87,1.437104135,2.55,0,3.44,1,0,0,0,0,3,2
1008,41,44,1.436208588,2.55,0,3.44,1,0,0,0,0,2,2
1008,4,38,1.435326687,2.55,0,2.55,0,0,0,6,0,3,2
1008,50,64,1.425838052,2.55,0,3.44,1,0,0,0,0,4,2
1008,35,82,1.416819865,2.55,0,3.44,1,0,0,0,0,3,2
1008,0,33,1.393387711,2.55,0,3.44,1,0,0,6,0,3,2
1008,87,89,1.359998552,3.44,1,2.55,0,0,0,0,0,2,2
1008,82,84,1.35803441,3.44,1,2.55,0,0,0,0,0,2,2
1008,33,34,1.351510285,3.44,1,2.55,0,0,0,0,0,2,3
1008,44,47,1.347895217,3.44,1,2.55,0,0,0,0,0,2,3
1008,63,65,1.347886879,3.44,1,2.55,0,0,0,0,0,2,2
1008,64,66,1.343712723,3.44,1,2.55,0,0,0,0,0,2,2
1008,47,49,1.208912059,2.55,0,3.44,1,0,0,0,0,3,1
1008,66,69,1.199756455,2.55,0,3.44,1,0,0,0,0,2,1
1008,34,37,1.198654548,2.55,0,3.44,1,0,0,0,0,3,1
1008,65,67,1.196922982,2.55,0,3.44,1,0,0,0,0,2,1
1008,89,90,1.193540027,2.55,0,3.44,1,0,0,0,0,2,1
1008,84,85,1.191684084,2.55,0,3.44,1,0,0,0,0,2,1
1008,38,39,1.161370874,2.55,0,3.04,2,0,0,0,0,2,1
1013,17,19,1.585465119,2.55,0,2.55,0,0,0,5,5,4,4
1013,13,19,1.523127806,2.55,0,2.55,0,1,0,5,5,3,4
1013,16,17,1.512033114,2.55,0,2.55,0,0,0,6,5,2,4
1013,17,20,1.473913079,2.55,0,3.04,2,0,0,5,5,4,3
1013,2,15,1.456160554,2.55,0,2.55,0,0,0,6,6,3,2
1013,17,18,1.428550968,2.55,0,3.44,1,0,0,5,6,4,2
1013,13,14,1.412119131,2.55,0,2.55,0,1,1,5,5,3,3
1013,42,43,1.409649584,2.55,0,2.55,0,1,1,6,6,2,3
1013,68,73,1.409339843,2.55,0,2.55,0,1,1,6,6,3,2
1013,38,40,1.40933269,2.55,0,2.55,0,1,1,6,6,3,2
1013,1,2,1.409103941,2.55,0,2.55,0,0,0,6,6,3,3
1013,71,75,1.408736297,2.55,0,2.55,0,1,1,6,6,3,2
1013,43,44,1.407397161,2.55,0,2.55,0,1,1,6,6,3,2
1013,64,68,1.407009721,2.55,0,2.55,0,1,1,6,6,2,3
1013,10,11,1.40639659,2.55,0,2.55,0,1,1,6,6,2,2
1013,2,3,1.40460213,2.55,0,2.55,0,0,0,6,6,3,2
1013,0,1,1.403536847,2.55,0,2.55,0,0,0,6,6,3,3
1013,38,41,1.402402693,2.55,0,2.55,0,1,1,6,6,3,2
1013,8,9,1.402325699,2.55,0,2.55,0,1,1,6,6,2,3
1013,66,71,1.402081555,2.55,0,2.55,0,1,1,6,6,2,3
1013,5,6,1.399173404,2.55,0,2.55,0,0,0,6,6,2,2
1013,8,14,1.398072271,2.55,0,2.55,0,1,1,6,5,2,3
1013,64,66,1.39464384,2.55,0,2.55,0,1,1,6,6,2,2
1013,41,44,1.394574679,2.55,0,2.55,0,1,1,6,6,2,2
1013,3,5,1.394460797,2.55,0,2.55,0,0,0,6,6,2,2
1013,9,10,1.394335587,2.55,0,2.55,0,1,1,6,6,3,2
1013,0,6,1.394242141,2.55,0,2.55,0,0,0,6,6,3,2
1013,73,75,1.388083835,2.55,0,2.55,0,1,1,6,6,2,2
1013,40,42,1.387609071,2.55,0,2.55,0,1,1,6,6,2,2
1013,14,20,1.386597523,2.55,0,3.04,2,1,0,5,5,3,3
1013,11,13,1.386544353,2.55,0,2.55,0,1,1,6,5,2,3
1013,1,18,1.354554865,2.55,0,3.44,1,0,0,6,6,3,2
1013,15,16,1.34271275,2.55,0,2.55,0,0,0,6,6,2,2
1013,19,21,1.545987714,2.55,0,2.55,0,0,0,5,0,4,1
1013,19,25,1.532964006,2.55,0,2.55,0,0,0,5,0,4,1
1013,61,62,1.516698837,2.55,0,2.55,0,0,0,0,0,1,2
1013,50,51,1.516668367,2.55,0,2.55,0,0,0,0,0,2,1
1013,71,74,1.486778776,2.55,0,2.55,0,1,0,6,0,3,3
1013,37,38,1.483669628,2.55,0,2.55,0,0,1,0,6,3,3
1013,20,29,1.445720425,3.04,2,2.55,0,0,0,5,0,3,1
1013,49,50,1.422780429,3.44,1,2.55,0,0,0,0,0,2,2
1013,62,65,1.422256267,2.55,0,3.44,1,0,0,0,0,2,2
1013,9,77,1.392017459,2.55,0,3.44,1,1,0,6,0,3,2
1013,0,36,1.38505514,2.55,0,3.44,1,0,0,6,0,3,2
1013,36,37,1.369785417,3.44,1,2.55,0,0,0,0,0,2,3
1013,74,77,1.367302894,2.55,0,3.44,1,0,0,0,0,3,2
1013,65,68,1.3512043,3.44,1,2.55,0,0,1,0,6,2,3
1013,43,49,1.35023215,2.55,0,3.44,1,1,0,6,0,3,2
1013,37,39,1.206522965,2.55,0,3.44,1,0,0,0,0,3,1
1013,72,74,1.205683312,3.44,1,2.55,0,0,0,0,0,1,3
1028,17,19,1.587700583,2.55,0,2.55,0,0,0,5,5,4,4
1028,13,19,1.523913397,2.55,0,2.55,0,0,0,5,5,3,4
1028,16,17,1.511485492,2.55,0,2.55,0,0,0,6,5,2,4
1028,54,55,1.479218636,2.55,0,2.55,0,0,0,6,6,3,3
1028,48,52,1.477072748,2.55,0,2.55,0,0,1,6,6,3,3
1028,17,20,1.466716907,2.55,0,3.04,2,0,0,5,5,4,3
1028,2,15,1.457041679,2.55,0,2.55,0,0,0,6,6,3,2
1028,39,49,1.44257783,2.55,0,2.55,0,0,0,6,6,3,3
1028,38,39,1.439809586,2.55,0,2.55,0,0,0,6,6,3,3
1028,53,63,1.437052984,2.55,0,2.55,0,1,1,6,6,3,3
1028,49,55,1.436588904,2.55,0,2.55,0,0,0,6,6,3,3
1028,17,18,1.436425435,2.55,0,3.44,1,0,0,5,6,4,2
1028,53,54,1.435816419,2.55,0,2.55,0,1,0,6,6,3,3
1028,48,49,1.435139304,2.55,0,2.55,0,0,0,6,6,3,3
1028,52,53,1.433038852,2.55,0,2.55,0,1,1,6,6,3,3
1028,39,57,1.422519375,2.55,0,2.55,0,0,0,6,6,3,2
1028,63,64,1.420980694,2.55,0,2.55,0,1,1,6,6,3,2
1028,63,69,1.419372414,2.55,0,2.55,0,1,0,6,6,3,2
1028,10,11,1.416940001,2.55,0,2.55,0,0,0,6,6,3,2
1028,67,68,1.415895041,2.55,0,2.55,0,0,0,6,6,2,3
1028,13,14,1.410112634,2.55,0,2.55,0,0,0,5,5,3,3
1028,1,2,1.409910896,2.55,0,2.55,0,0,0,6,6,3,3
1028,4,5,1.409405687,2.55,0,2.55,0,0,0,6,6,3,2
1028,65,66,1.408446655,2.55,0,2.55,0,1,1,6,6,2,2
1028,8,10,1.406734399,2.55,0,2.55,0,0,0,6,6,2,3
1028,0,1,1.406421982,2.55,0,2.55,0,0,0,6,6,3,3
1028,56,58,1.405585213,2.55,0,2.55,0,0,0,6,6,2,2
1028,3,4,1.404592396,2.55,0,2.55,0,0,0,6,6,2,3
1028,46,47,1.403577201,2.55,0,2.55,0,0,0,6,6,2,2
1028,7,8,1.401458659,2.55,0,2.55,0,0,0,6,6,2,2
1028,2,3,1.399755835,2.55,0,2.55,0,0,0,6,6,3,2
1028,7,14,1.398751623,2.55,0,2.55,0,0,0,6,5,2,3
1028,52,66,1.395961812,2.55,0,2.55,0,1,1,6,6,3,2
1028,55,56,1.393048312,2.55,0,2.55,0,0,0,6,6,3,2
1028,47,48,1.392443025,2.55,0,2.55,0,0,0,6,6,2,3
1028,54,67,1.389186064,2.55,0,2.55,0,0,0,6,6,3,2
1028,38,46,1.388975199,2.55,0,2.55,0,0,0,6,6,3,2
1028,0,5,1.388588554,2.55,0,2.55,0,0,0,6,6,3,2
1028,14,20,1.387745871,2.55,0,3.04,2,0,0,5,5,3,3
1028,68,69,1.385376374,2.55,0,2.55,0,0,0,6,6,3,2
1028,11,13,1.385137979,2.55,0,2.55,0,0,0,6,5,2,3
1028,57,58,1.379276172,2.55,0,2.55,0,0,0,6,6,2,2
1028,64,65,1.378967616,2.55,0,2.55,0,1,1,6,6,2,2
1028,1,18,1.346311452,2.55,0,3.44,1,0,0,6,6,3,2
1028,15,16,1.342854247,2.55,0,2.55,0,0,0,6,6,2,2
1028,19,25,1.546267997,2.55,0,2.55,0,0,0,5,0,4,1
1028,19,21,1.5333513,2.55,0,2.55,0,0,0,5,0,4,1
1028,70,72,1.518790722,2.55,0,2.55,0,0,0,0,0,3,1
1028,68,70,1.504139252,2.55,0,2.55,0,0,0,6,0,3,3
1028,34,35,1.503870262,2.55,0,2.55,0,0,0,0,0,3,1
1028,10,38,1.488887261,2.55,0,2.55,0,0,0,6,6,3,3
1028,20,29,1.44654847,3.04,2,2.55,0,0,0,5,0,3,1
1028,4,61,1.435159461,2.55,0,2.55,0,0,0,6,0,3,2
1028,0,33,1.382085042,2.55,0,3.44,1,0,0,6,0,3,2
1028,33,34,1.374368914,3.44,1,2.55,0,0,0,0,0,2,3
1028,70,71,1.216563869,2.55,0,3.44,1,0,0,0,0,3,1
1028,34,37,1.19965071,2.55,0,3.44,1,0,0,0,0,3,1
1028,61,62,1.161688339,2.55,0,3.04,2,0,0,0,0,2,1
1037,16,18,1.593917702,2.55,0,2.55,0,0,0,5,5,4,4
1037,13,18,1.529137692,2.55,0,2.55,0,0,0,5,5,3,4
1037,2,15,1.5149471,2.55,0,2.55,0,0,0,6,6,3,2
1037,16,19,1.447740825,2.55,0,3.04,2,0,0,5,5,4,3
1037,52,56,1.437754036,2.55,0,2.55,0,1,1,6,6,3,3
1037,15,19,1.437521241,2.55,0,3.04,2,0,0,6,5,2,3
1037,58,59,1.436787189,2.55,0,2.55,0,1,1,6,6,3,3
1037,16,17,1.436285772,2.55,0,3.44,1,0,0,5,6,4,2
1037,0,1,1.426234702,2.55,0,2.55,0,0,0,6,6,3,3
1037,59,65,1.424704321,2.55,0,2.55,0,1,1,6,6,3,2
1037,58,66,1.424629361,2.55,0,2.55,0,1,1,6,6,3,2
1037,67,68,1.420014832,2.55,0,2.55,0,1,1,6,6,2,2
1037,57,58,1.417962033,2.55,0,2.55,0,1,1,6,6,2,3
1037,59,60,1.417283948,2.55,0,2.55,0,1,1,6,6,3,2
1037,11,12,1.413359586,2.55,0,2.55,0,0,0,6,6,2,3
