Molecule,Atom 1,Atom 2,Bond Length,Standardised Bond Length,Cos Part Angles,Cos(Length),InRing_B,Mayer,Elecneg_1,Ele_1,Elecneg_2,Ele_2,InConj_1,InConj_2,InRing_1,InRing_2,Bond Type,MullikenCharge1,MullikenCharge2,Neighbour1,Neighbour2,MaxRing,Ratio,IsBroken,,,,
1020,29,60,1.386382474,0.985346463,0.962832035,1.334853458,0,1.00190948,2.55,0,3.44,1,1,0,6,0,1,0.222546,-0.272035,3,2,0,0,0,,,,
1020,39,41,1.364468243,0.969771317,0.713759128,0.973901663,0,1.08169875,2.55,0,3.44,1,0,0,0,0,1,0.14004,-0.279804,3,2,0,0,0,,,,
1020,60,61,1.361918818,0.967959359,0.727507887,0.990806682,0,1.07722241,3.44,1,2.55,0,0,0,0,0,1,-0.272035,0.144693,2,3,0,0,0,,,,
1021,17,18,1.476728929,1.049558585,0.772843522,1.141280386,6,0.89566995,2.55,0,3.44,1,0,0,5,6,1,0.230837,-0.313459,4,2,15,0.26666667,1,,,,
1021,20,17,1.446896353,0.993065445,0.879858848,1.273064559,5,1.03387087,3.04,2,2.55,0,0,0,5,5,2,-0.292718,0.230837,3,4,15,0.26666667,0,,,,
1021,18,1,1.344747521,0.955755168,0.753384833,1.013112387,6,1.18182449,3.44,1,2.55,0,0,1,6,6,1,-0.313459,0.174759,2,3,15,0.26666667,0,,,,
1021,37,29,1.532616865,1.003021509,0.690054371,1.057588967,0,1.09520224,2.55,0,2.55,0,0,0,0,0,0,0.228543,0.136094,2,2,0,0,0,,,,
1021,55,53,1.522936253,0.996686029,0.703990422,1.072132535,0,0.91118037,2.55,0,2.55,0,0,0,0,0,0,0.233964,-0.145589,3,3,0,0,0,,,,
1021,44,43,1.521889589,0.99600104,0.708757231,1.078650251,0,0.91033786,2.55,0,2.55,0,0,0,0,0,0,-0.135955,0.226157,3,3,0,0,0,,,,
1021,53,60,1.514964648,0.991469011,0.832521791,1.261241082,0,1.06084412,2.55,0,2.55,0,0,0,0,0,0,-0.145589,0.087898,3,1,0,0,0,,,,
1021,45,44,1.514849599,0.991393716,0.833455847,1.262560255,0,1.05771369,2.55,0,2.55,0,0,0,0,0,0,0.082833,-0.135955,1,3,0,0,0,,,,
1021,0,57,1.507753948,0.986749966,0.717444863,1.081730325,0,0.99292518,2.55,0,2.55,0,1,0,6,0,0,-0.121176,0.327315,3,2,0,0,0,,,,
1021,29,20,1.450455148,0.995507995,0.757491985,1.09870815,0,0.96192366,2.55,0,3.04,2,0,0,0,5,2,0.136094,-0.292718,2,3,0,0,0,,,,
1021,40,37,1.435577754,1.020311126,0.827018541,1.18724942,0,0.90613396,3.44,1,2.55,0,0,0,0,0,1,-0.301743,0.228543,2,2,0,0,0,,,,
1021,57,54,1.429410473,1.015927841,0.708804927,1.013173186,0,0.91957086,2.55,0,3.44,1,0,0,0,0,1,0.327315,-0.310322,2,2,0,0,0,,,,
1021,54,55,1.345057213,0.955975276,0.689342938,0.92720569,0,1.16197868,3.44,1,2.55,0,0,0,0,0,1,-0.310322,0.233964,2,3,0,0,0,,,,
1021,43,40,1.343165678,0.954630901,0.687485648,0.923407127,0,1.19447135,2.55,0,3.44,1,0,0,0,0,1,0.226157,-0.301743,3,2,0,0,0,,,,
1022,17,19,1.588245007,1.039427361,0.762354516,1.210805753,5,0.91674872,2.55,0,2.55,0,0,0,5,5,0,0.21551,-0.226559,4,4,19,0.36842105,0,,,,
1022,19,13,1.522577118,0.996450993,0.722697172,1.100362178,5,0.93456766,2.55,0,2.55,0,0,1,5,5,0,-0.226559,0.046293,4,3,19,0.36842105,0,,,,
1022,18,17,1.483346406,1.054261838,0.758191722,1.124660966,6,0.88516842,3.44,1,2.55,0,0,0,6,5,1,-0.300917,0.21551,2,4,19,0.36842105,1,,,,
1022,0,1,1.412601369,0.924477336,0.999224514,1.411505917,6,1.32216097,2.55,0,2.55,0,0,0,6,6,0,0.169785,0.200469,3,3,19,0.36842105,0,,,,
1022,1,18,1.335544714,0.949214438,0.754481183,1.007643356,6,1.19350359,2.55,0,3.44,1,0,0,6,6,1,0.200469,-0.300917,3,2,19,0.36842105,0,,,,
1022,89,90,1.529638715,1.001072458,0.842680002,1.288995956,0,1.14195876,2.55,0,2.55,0,0,0,0,0,0,0.098962,-0.006945,2,1,0,0,0,,,,
1022,85,89,1.50721995,0.986400491,0.720892305,1.086543263,0,1.03062742,2.55,0,2.55,0,1,0,5,0,0,-0.189237,0.098962,3,2,0,0,0,,,,
1022,38,34,1.503920311,0.984241041,0.837753929,1.259915149,0,1.04759291,2.55,0,2.55,0,0,0,0,0,0,0.039774,0.161461,1,3,0,0,0,,,,
1022,51,81,1.492061348,0.97647994,0.971643252,1.44975134,0,1.00008402,2.55,0,2.55,0,1,0,6,0,0,0.002885,0.01919,3,3,0,0,0,,,,
1022,80,82,1.477219791,0.966766879,0.953026036,1.407828921,0,1.02909638,2.55,0,2.55,0,0,1,0,5,0,0.073797,-0.172378,3,3,0,0,0,,,,
1022,33,0,1.381380014,0.981791055,0.884823916,1.222278073,0,0.97561622,3.44,1,2.55,0,0,0,0,6,1,-0.281983,0.169785,2,3,0,0,0,,,,
1022,10,41,1.380998417,0.981519841,0.786019847,1.085492165,0,0.9915453,2.55,0,3.44,1,1,0,6,0,1,0.194936,-0.279896,3,2,0,0,0,,,,
1022,81,80,1.3740887,0.89927271,0.772418584,1.061371649,0,1.72254546,2.55,0,2.55,0,0,0,0,0,0,0.01919,0.073797,3,3,0,0,0,,,,
1022,34,33,1.373127204,0.975925518,0.700899465,0.962424123,0,1.0618378,2.55,0,3.44,1,0,0,0,0,1,0.161461,-0.281983,3,2,0,0,0,,,,
1022,41,48,1.37013089,0.973795942,0.962903802,1.319304244,0,1.0587821,3.44,1,2.55,0,0,1,0,6,1,-0.279896,0.228025,2,3,0,0,0,,,,
1023,19,20,1.85456893,1.013425645,0.763126469,1.41527064,6,1.00465401,2.55,0,2.58,3,0,0,5,6,7,-0.062021,0.01287,4,2,15,0.26666667,1,,,,
1023,20,1,1.77819118,0.971689169,0.69878119,1.24256655,6,1.01934954,2.58,3,2.55,0,0,1,6,6,7,0.01287,-0.055777,2,3,15,0.26666667,0,,,,
1024,20,17,1.465173404,1.005609749,0.938844752,1.3755174,5,0.98927889,3.04,2,2.55,0,0,0,5,5,2,-0.291959,0.222615,3,4,15,0.26666667,0,,,,
1024,17,18,1.429200416,1.015778547,0.785199811,1.122252562,6,0.98380386,2.55,0,3.44,1,0,0,5,6,1,0.222615,-0.297763,4,2,15,0.26666667,1,,,,
1024,18,1,1.356198006,0.963893394,0.744100796,1.009142894,6,1.12225757,3.44,1,2.55,0,0,1,6,6,1,-0.297763,0.167603,2,3,15,0.26666667,0,,,,
1024,33,29,1.524587378,0.997766609,0.876046106,1.335603602,0,1.07855939,2.55,0,2.55,0,0,0,0,0,0,0.203528,0.139086,2,2,0,0,0,,,,
1024,40,39,1.509636604,0.987982071,0.845135539,1.275846982,0,1.04307769,2.55,0,2.55,0,0,0,0,0,0,0.046814,0.122076,1,3,0,0,0,,,,
1024,46,49,1.505289461,0.985137082,0.83928013,1.263357003,0,1.04657949,2.55,0,2.55,0,0,0,0,0,0,0.158769,0.045412,3,1,0,0,0,,,,
1024,29,20,1.451420333,0.996170441,0.856909455,1.243729223,0,0.9770386,2.55,0,3.04,2,0,0,0,5,2,0.139086,-0.291959,2,3,0,0,0,,,,
1024,36,33,1.435120141,1.019985886,0.694577562,0.996812566,0,0.9133398,3.44,1,2.55,0,0,0,0,0,1,-0.323178,0.203528,2,2,0,0,0,,,,
1024,0,45,1.386604387,0.985504184,0.891574304,1.236290374,0,0.95995314,2.55,0,3.44,1,1,0,6,0,1,0.17893,-0.280883,3,2,0,0,0,,,,
1024,45,46,1.367677548,0.972052273,0.698534988,0.955362277,0,1.08053075,3.44,1,2.55,0,0,0,0,0,1,-0.280883,0.158769,2,3,0,0,0,,,,
1024,39,36,1.352128211,0.961000861,0.687609293,0.929717188,0,1.13267599,2.55,0,3.44,1,0,0,0,0,1,0.122076,-0.323178,3,2,0,0,0,,,,
1025,20,19,1.464572805,1.040918838,0.783869004,1.147999715,6,0.92348321,3.44,1,2.55,0,0,0,6,5,1,-0.310414,0.232366,2,4,15,0.26666667,1,,,,
1025,19,22,1.45225204,0.996741277,0.8830234,1.282418524,5,1.02644727,2.55,0,3.04,2,0,0,5,5,2,0.232366,-0.293542,4,3,15,0.26666667,0,,,,
1025,0,1,1.404098736,0.918912785,0.999973037,1.404036979,6,1.33944069,2.55,0,2.55,0,0,0,6,6,0,0.184659,0.158857,3,3,15,0.26666667,0,,,,
1025,1,20,1.346022398,0.956661264,0.75631308,1.018044308,6,1.14191083,2.55,0,3.44,1,0,0,6,6,1,0.158857,-0.310414,3,2,15,0.26666667,0,,,,
1025,31,42,1.532127142,1.002701009,0.690696207,1.058230291,0,1.0874977,2.55,0,2.55,0,0,0,0,0,0,0.136825,0.230239,2,2,0,0,0,,,,
1025,48,49,1.508517951,0.987249968,0.845106457,1.27488069,0,1.0377763,2.55,0,2.55,0,0,0,0,0,0,0.126903,0.049386,3,1,0,0,0,,,,
1025,37,36,1.504420619,0.984568468,0.839414411,1.262847366,0,1.05058832,2.55,0,2.55,0,0,0,0,0,0,0.043644,0.154686,1,3,0,0,0,,,,
1025,22,31,1.453545626,0.997629119,0.754024584,1.096024041,0,0.95482186,3.04,2,2.55,0,0,0,5,0,2,-0.293542,0.136825,3,2,0,0,0,,,,
1025,42,45,1.434866239,1.01980543,0.824676134,1.183294582,0,0.91323484,2.55,0,3.44,1,0,0,0,0,1,0.230239,-0.317015,2,2,0,0,0,,,,
1025,35,0,1.385885717,0.984993403,0.89556028,1.241196858,0,0.97463725,3.44,1,2.55,0,0,0,0,6,1,-0.282822,0.184659,2,3,0,0,0,,,,
1025,36,35,1.371793533,0.974977635,0.697836736,0.957311599,0,1.07202612,2.55,0,3.44,1,0,0,0,0,1,0.154686,-0.282822,3,2,0,0,0,,,,
1025,45,48,1.350266135,0.959677424,0.688510897,0.929656104,0,1.15365649,3.44,1,2.55,0,0,0,0,0,1,-0.317015,0.126903,2,3,0,0,0,,,,
1026,19,18,1.478352298,1.050712365,0.793732232,1.173344565,6,0.88488036,3.44,1,2.55,0,0,0,6,5,1,-0.306266,0.229913,2,4,15,0.26666667,1,,,,
1026,18,21,1.447282625,0.993330559,0.877485819,1.269990927,5,1.05157908,2.55,0,3.04,2,0,0,5,5,2,0.229913,-0.280521,4,3,15,0.26666667,0,,,,
1026,1,19,1.336412092,0.949830911,0.746628466,0.997811813,6,1.180948,2.55,0,3.44,1,1,0,6,6,1,0.122534,-0.306266,3,2,15,0.26666667,0,,,,
1026,59,60,1.524203221,0.997515197,0.846262007,1.289874425,0,1.11627051,2.55,0,2.55,0,0,0,0,0,0,0.177977,-0.019526,2,1,0,0,0,,,,
1026,30,38,1.519082993,0.994164263,0.960856331,1.459636687,0,1.01851516,2.55,0,2.55,0,0,1,0,6,0,0.252333,-0.043841,2,3,0,0,0,,,,
1026,33,32,1.502787,0.983499346,0.838708374,1.260392933,0,1.05287607,2.55,0,2.55,0,0,0,0,0,0,0.044629,0.15894,1,3,0,0,0,,,,
1026,21,30,1.459599418,1.001784089,0.750253283,1.095064115,0,0.9618687,3.04,2,2.55,0,0,0,5,0,2,-0.280521,0.252333,3,2,0,0,0,,,,
1026,58,59,1.421522839,1.010321847,0.849919468,1.208176934,0,0.95447452,3.44,1,2.55,0,0,0,0,0,1,-0.315744,0.177977,2,2,0,0,0,,,,
1026,31,0,1.380352807,0.981060986,0.891323945,1.230320453,0,0.98372167,3.44,1,2.55,0,0,1,0,6,1,-0.279319,0.2136,2,3,0,0,0,,,,
1026,32,31,1.374608419,0.976978265,0.69985254,0.962011973,0,1.05865884,2.55,0,3.44,1,0,0,0,0,1,0.15894,-0.279319,3,2,0,0,0,,,,
1026,52,58,1.359019037,0.965898392,0.958469291,1.302580825,0,1.1211521,2.55,0,3.44,1,1,0,6,0,1,0.228039,-0.315744,3,2,0,0,0,,,,
1027,19,22,1.472110645,1.010371067,0.911317879,1.341566039,5,0.97050265,2.55,0,3.04,2,0,0,5,5,2,0.255242,-0.285721,4,3,15,0.26666667,0,,,,
1027,20,19,1.434345995,1.019435675,0.773246288,1.109100737,6,0.98384443,3.44,1,2.55,0,0,0,6,5,1,-0.306199,0.255242,2,4,15,0.26666667,1,,,,
1027,1,20,1.355616295,0.963479954,0.757622286,1.027051727,6,1.12338696,2.55,0,3.44,1,1,0,6,6,1,0.163648,-0.306199,3,2,15,0.26666667,0,,,,
1027,31,42,1.538180051,1.006662337,0.705446151,1.085100485,0,1.08728469,2.55,0,2.55,0,0,0,0,0,0,0.136091,0.215536,2,2,0,0,0,,,,
1027,48,49,1.509305277,0.987765233,0.843929273,1.273744522,0,1.03771142,2.55,0,2.55,0,0,0,0,0,0,0.119338,0.050712,3,1,0,0,0,,,,
1027,37,36,1.506267767,0.985777335,0.838946746,1.263674891,0,1.04558117,2.55,0,2.55,0,0,0,0,0,0,0.046184,0.15747,1,3,0,0,0,,,,
1027,22,31,1.443937515,0.991034671,0.838522901,1.210773504,0,0.99608504,3.04,2,2.55,0,0,0,5,0,2,-0.285721,0.136091,3,2,0,0,0,,,,
1027,42,45,1.435090937,1.019965129,0.807116582,1.158291805,0,0.91053516,2.55,0,3.44,1,0,0,0,0,1,0.215536,-0.321571,2,2,0,0,0,,,,
1027,35,0,1.388009865,0.986503102,0.8807671,1.222513602,0,0.96532478,3.44,1,2.55,0,0,1,0,6,1,-0.283145,0.176312,2,3,0,0,0,,,,
1027,36,35,1.367747777,0.972102187,0.697870134,0.954510504,0,1.08172123,2.55,0,3.44,1,0,0,0,0,1,0.15747,-0.283145,3,2,0,0,0,,,,
1027,45,48,1.353127225,0.961710892,0.68936326,0.93279964,0,1.13925358,3.44,1,2.55,0,0,0,0,0,1,-0.321571,0.119338,2,3,0,0,0,,,,
1029,13,14,1.470228351,1.044938416,0.802776268,1.18058846,6,0.91820786,2.55,0,3.44,1,0,0,5,6,1,0.256878,-0.318006,4,2,11,0.27272727,1,,,,
1029,16,13,1.450121677,0.995279119,0.873420975,1.266419093,5,1.03714628,3.04,2,2.55,0,0,0,5,5,2,-0.288831,0.256878,3,4,11,0.27272727,0,,,,
1029,14,0,1.349651145,0.959240331,0.734180521,0.99075973,6,1.1533952,3.44,1,2.55,0,0,0,6,6,1,-0.318006,0.230274,2,3,11,0.27272727,0,,,,
1029,26,25,1.526446166,0.998983093,0.675946332,1.031773389,0,1.0729898,2.55,0,2.55,0,0,0,0,0,0,0.222628,0.151365,2,2,0,0,0,,,,
1029,63,64,1.508896776,0.98749789,0.836569752,1.262268531,0,1.03965417,2.55,0,2.55,0,0,0,0,0,0,0.144887,0.039856,3,1,0,0,0,,,,
1029,33,32,1.508858009,0.987472519,0.845092556,1.275135806,0,1.0445094,2.55,0,2.55,0,0,0,0,0,0,0.05075,0.120415,1,3,0,0,0,,,,
1029,45,52,1.494515067,0.978085777,0.94262807,1.408684797,0,0.95229794,2.55,0,2.55,0,1,1,6,6,0,0.076424,-0.006631,3,3,0,0,0,,,,
1029,0,41,1.476864831,0.966534576,0.987808913,1.458900416,0,1.01043808,2.55,0,2.55,0,0,1,6,6,0,0.230274,0.087856,3,3,0,0,0,,,,
1029,25,16,1.450891597,0.995807548,0.775727099,1.125570575,0,0.94884965,2.55,0,3.04,2,0,0,0,5,2,0.151365,-0.288831,2,3,0,0,0,,,,
1029,29,26,1.430745036,1.016876358,0.681368879,0.974870275,0,0.91913121,3.44,1,2.55,0,0,0,0,0,1,-0.326125,0.222628,2,2,0,0,0,,,,
1029,54,62,1.387817123,0.986366114,0.758547964,1.052743818,0,0.99187548,2.55,0,3.44,1,1,0,6,0,1,0.215273,-0.274979,3,2,0,0,0,,,,
1029,62,63,1.36210608,0.968092452,0.7247059,0.987105768,0,1.07842181,3.44,1,2.55,0,0,0,0,0,1,-0.274979,0.144887,2,3,0,0,0,,,,
1029,32,29,1.353027937,0.961640324,0.686425241,0.928768245,0,1.12660744,2.55,0,3.44,1,0,0,0,0,1,0.120415,-0.326125,3,2,0,0,0,,,,
1030,18,17,1.482544869,1.05369216,0.796214378,1.180452364,6,0.88138398,3.44,1,2.55,0,0,0,6,5,1,-0.301661,0.225364,2,4,15,0.26666667,1,,,,
1030,17,20,1.444915029,0.991705579,0.87758542,1.268028016,5,1.05725178,2.55,0,3.04,2,0,0,5,5,2,0.225364,-0.280294,4,3,15,0.26666667,0,,,,
1030,1,18,1.333950016,0.948081035,0.75305684,1.004506201,6,1.18967756,2.55,0,3.44,1,1,0,6,6,1,0.196893,-0.301661,3,2,15,0.26666667,0,,,,
1030,56,77,1.520521493,0.995105689,0.654723033,0.995529731,0,1.04391404,2.55,0,2.55,0,0,0,0,0,0,0.200288,0.203098,2,2,0,0,0,,,,
1030,29,40,1.520115082,0.994839713,0.960217455,1.459700785,0,1.01383487,2.55,0,2.55,0,0,1,0,6,0,0.250839,-0.043181,2,3,0,0,0,,,,
1030,62,60,1.517474842,0.993111808,0.823900815,1.250257666,0,1.10517385,2.55,0,2.55,0,0,0,0,0,0,0.153602,0.018601,2,1,0,0,0,,,,
1030,38,34,1.503077293,0.983689328,0.83817961,1.259834462,0,1.05183269,2.55,0,2.55,0,0,0,0,0,0,0.044583,0.158295,1,3,0,0,0,,,,
1030,20,29,1.458133882,1.000778231,0.754382141,1.099992903,0,0.9628069,3.04,2,2.55,0,0,0,5,0,2,-0.280294,0.250839,3,2,0,0,0,,,,
1030,63,62,1.416803371,1.00696757,0.698594713,0.989765447,0,0.95548635,3.44,1,2.55,0,0,0,0,0,1,-0.320602,0.153602,2,2,0,0,0,,,,
1030,57,56,1.412133272,1.003648381,0.692376669,0.977711209,0,0.95848366,3.44,1,2.55,0,0,0,0,0,1,-0.323036,0.200288,2,2,0,0,0,,,,
1030,77,75,1.408943961,1.001381636,0.69021762,0.972512111,0,0.96834703,2.55,0,3.44,1,0,0,0,0,1,0.203098,-0.329521,2,2,0,0,0,,,,
1030,33,0,1.381082427,0.98157955,0.895966503,1.237401995,0,0.98336505,3.44,1,2.55,0,0,1,0,6,1,-0.281118,0.176453,2,3,0,0,0,,,,
1030,34,33,1.374924449,0.977202878,0.699179918,0.961325418,0,1.05936486,2.55,0,3.44,1,0,0,0,0,1,0.158295,-0.281118,3,2,0,0,0,,,,
1030,75,73,1.366443549,0.97117523,0.959416555,1.311023297,0,1.08767947,3.44,1,2.55,0,0,1,0,6,1,-0.329521,0.231801,2,3,0,0,0,,,,
1030,66,63,1.361463501,0.967635751,0.958839875,1.305438544,0,1.11479014,2.55,0,3.44,1,1,0,6,0,1,0.233866,-0.320602,3,2,0,0,0,,,,
1030,44,57,1.360203625,0.966740317,0.959151213,1.304641554,0,1.10746422,2.55,0,3.44,1,1,0,6,0,1,0.228649,-0.323036,3,2,0,0,0,,,,
1031,18,20,1.586920721,1.038560681,0.753578932,1.195909258,5,0.91376529,2.55,0,2.55,0,0,0,5,5,0,0.225675,-0.238647,4,4,23,0.39130435,0,,,,
1031,20,14,1.522287553,0.996261488,0.724008971,1.102176369,5,0.92831658,2.55,0,2.55,0,0,1,5,5,0,-0.238647,0.07276,4,3,23,0.39130435,0,,,,
1031,19,18,1.482910891,1.053952303,0.736221969,1.091660767,6,0.88041608,3.44,1,2.55,0,0,0,6,5,1,-0.301159,0.225675,2,4,23,0.39130435,1,,,,
1031,1,19,1.333972408,0.948096949,0.753445995,1.005108313,6,1.1896722,2.55,0,3.44,1,1,0,6,6,1,0.196104,-0.301159,3,2,23,0.39130435,0,,,,
1031,54,55,1.51765111,0.993227166,0.823241036,1.249401826,0,1.10499433,2.55,0,2.55,0,0,0,0,0,0,0.153656,0.018852,2,1,0,0,0,,,,
1031,36,35,1.502996628,0.983636537,0.838019524,1.259536938,0,1.05140231,2.55,0,2.55,0,0,0,0,0,0,0.044215,0.157993,1,3,0,0,0,,,,
1031,53,54,1.417473297,1.007443708,0.700484836,0.99290363,0,0.9528253,3.44,1,2.55,0,0,0,0,0,1,-0.319897,0.153656,2,2,0,0,0,,,,
1031,34,0,1.380516683,0.981177457,0.894060549,1.234236346,0,0.98534694,3.44,1,2.55,0,0,1,0,6,1,-0.281535,0.175469,2,3,0,0,0,,,,
1031,35,34,1.375667831,0.977731223,0.69880136,0.961356691,0,1.05754354,2.55,0,3.44,1,0,0,0,0,1,0.157993,-0.281535,3,2,0,0,0,,,,
1031,47,53,1.360982082,0.96729359,0.738466377,1.005069984,0,1.1164843,2.55,0,3.44,1,1,0,6,0,1,0.237369,-0.319897,3,2,0,0,0,,,,
1032,20,19,1.481128264,1.052685333,0.816410657,1.209127591,6,0.88754036,3.44,1,2.55,0,0,0,6,5,1,-0.299557,0.22771,2,4,15,0.26666667,1,,,,
1032,19,22,1.448227682,0.993979191,0.880752426,1.275058233,5,1.05762613,2.55,0,3.04,2,0,0,5,5,2,0.22771,-0.281303,4,3,15,0.26666667,0,,,,
1032,1,20,1.336680204,0.950021467,0.751642869,1.004649943,6,1.19164576,2.55,0,3.44,1,1,0,6,6,1,0.196452,-0.299557,3,2,15,0.26666667,0,,,,
1032,31,45,1.528599708,1.000392479,0.681284361,1.041349064,0,1.07484729,2.55,0,2.55,0,0,0,0,0,0,0.123216,0.247429,2,2,0,0,0,,,,
1032,92,93,1.517070699,0.992847316,0.823417937,1.249144389,0,1.10529412,2.55,0,2.55,0,0,0,0,0,0,0.150261,0.018441,2,1,0,0,0,,,,
1032,64,66,1.506269375,0.985778387,0.962051801,1.44893462,0,1.01731564,2.55,0,2.55,0,0,1,0,6,0,0.269907,-0.017733,2,3,0,0,0,,,,
1032,34,33,1.503092076,0.983699002,0.838425736,1.26021806,0,1.05234374,2.55,0,2.55,0,0,0,0,0,0,0.045255,0.156377,1,3,0,0,0,,,,
1032,51,53,1.496331816,0.979274749,0.726946638,1.087664023,0,0.93757202,2.55,0,2.55,0,0,1,0,6,0,0.228875,-0.028077,3,3,0,0,0,,,,
1032,22,31,1.455275623,0.998816488,0.768378754,1.117935153,0,0.94058946,3.04,2,2.55,0,0,0,5,0,2,-0.281303,0.123216,3,2,0,0,0,,,,
1032,45,48,1.429804024,1.016207551,0.692161041,0.98956761,0,0.90847259,2.55,0,3.44,1,0,0,0,0,1,0.247429,-0.320286,2,2,0,0,0,,,,
1032,62,64,1.425624816,1.013237254,0.704134561,1.00398673,0,0.94154897,3.44,1,2.55,0,0,0,0,0,1,-0.314526,0.269907,2,2,0,0,0,,,,
1032,91,92,1.419411661,1.008821365,0.699971588,0.993599035,0,0.9484081,3.44,1,2.55,0,0,0,0,0,1,-0.314515,0.150261,2,2,0,0,0,,,,
1032,32,0,1.380939573,0.981478019,0.888976487,1.227563907,0,0.9824601,3.44,1,2.55,0,0,1,0,6,1,-0.282112,0.176392,2,3,0,0,0,,,,
1032,33,32,1.376039032,0.977995047,0.698651633,0.961306972,0,1.0572758,2.55,0,3.44,1,0,0,0,0,1,0.156377,-0.282112,3,2,0,0,0,,,,
1032,56,62,1.356349536,0.964001092,0.999483124,1.355636712,0,1.14122784,2.55,0,3.44,1,1,0,6,0,1,0.245567,-0.314526,3,2,0,0,0,,,,
1032,84,91,1.356109132,0.963830229,0.958572043,1.2998656,0,1.13104369,2.55,0,3.44,1,1,0,6,0,1,0.228543,-0.314515,3,2,0,0,0,,,,
1032,48,51,1.349615101,0.959214713,0.702470023,0.947930831,0,1.17866891,3.44,1,2.55,0,0,0,0,0,1,-0.320286,0.228875,2,3,0,0,0,,,,
1033,16,18,1.599826431,1.047006827,0.662567448,1.059992915,5,0.90850728,2.55,0,2.55,0,0,0,5,5,0,0.272429,-0.267607,4,4,17,0.35294118,0,,,,
1033,18,13,1.528969766,1.000634664,0.720416865,1.101495605,5,0.93719033,2.55,0,2.55,0,0,0,5,5,0,-0.267607,0.005122,4,3,17,0.35294118,0,,,,
1033,17,16,1.434334911,1.019427798,0.694339549,0.995915456,6,0.96599033,3.44,1,2.55,0,0,0,6,5,1,-0.28747,0.272429,2,4,17,0.35294118,1,,,,
1033,13,12,1.398221553,0.915066462,0.999479439,1.397493693,6,1.41081617,2.55,0,2.55,0,0,0,5,6,0,0.005122,0.138313,3,3,17,0.35294118,0,,,,
1033,1,17,1.352482995,0.961253017,0.720634272,0.974645599,6,1.14328879,2.55,0,3.44,1,1,0,6,6,1,0.202256,-0.28747,3,2,17,0.35294118,0,,,,
1033,44,45,1.517313014,0.993005899,0.823688191,1.249792812,0,1.10478979,2.55,0,2.55,0,0,0,0,0,0,0.15703,0.015623,2,1,0,0,0,,,,
1033,33,32,1.516196663,0.992275303,0.822893029,1.247667665,0,1.10418441,2.55,0,2.55,0,0,0,0,0,0,0.024204,0.141217,1,2,0,0,0,,,,
1033,32,31,1.423377367,1.011639919,0.698325337,0.993980479,0,0.93419916,2.55,0,3.44,1,0,0,0,0,1,0.141217,-0.30478,2,2,0,0,0,,,,
1033,43,44,1.420135552,1.009335858,0.701088958,0.995641354,0,0.94339589,3.44,1,2.55,0,0,0,0,0,1,-0.328189,0.15703,2,2,0,0,0,,,,
1033,12,43,1.361710844,0.967811545,0.738838611,1.006084549,0,1.14158304,2.55,0,3.44,1,0,0,6,0,1,0.138313,-0.328189,3,2,0,0,0,,,,
1033,31,0,1.350378527,0.959757304,0.724904635,0.978895653,0,1.17182528,3.44,1,2.55,0,0,1,0,6,1,-0.30478,0.199248,2,3,0,0,0,,,,
1034,16,18,1.595285668,1.044035123,0.656224215,1.046893592,5,0.90783866,2.55,0,2.55,0,0,0,5,5,0,0.232849,-0.260238,4,4,17,0.35294118,0,,,,
1034,18,13,1.529164481,1.000762095,0.720313603,1.101475034,5,0.94052147,2.55,0,2.55,0,0,0,5,5,0,-0.260238,0.01201,4,3,17,0.35294118,0,,,,
1034,17,16,1.437500625,1.021677772,0.694843158,0.998827884,6,0.93954153,3.44,1,2.55,0,0,0,6,5,1,-0.285442,0.232849,2,4,17,0.35294118,1,,,,
1034,13,12,1.398128512,0.91500557,0.999382904,1.397280512,6,1.41263907,2.55,0,2.55,0,0,0,5,6,0,0.01201,0.137315,3,3,17,0.35294118,0,,,,
1034,1,17,1.351560452,0.960597336,0.720645669,0.973974603,6,1.15661093,2.55,0,3.44,1,1,0,6,6,1,0.19871,-0.285442,3,2,17,0.35294118,0,,,,
1034,41,42,1.517199899,0.992931871,0.823681458,1.249683372,0,1.10499604,2.55,0,2.55,0,0,0,0,0,0,0.155756,0.015657,2,1,0,0,0,,,,
1034,33,32,1.516356172,0.992379694,0.822482358,1.247176811,0,1.10418142,2.55,0,2.55,0,0,0,0,0,0,0.024591,0.141265,1,2,0,0,0,,,,
1034,32,31,1.422900351,1.011300889,0.698442252,0.993807917,0,0.93475363,2.55,0,3.44,1,0,0,0,0,1,0.141265,-0.301161,2,2,0,0,0,,,,
1034,40,41,1.420815344,1.009819008,0.701130795,0.99618294,0,0.94207169,3.44,1,2.55,0,0,0,0,0,1,-0.327969,0.155756,2,2,0,0,0,,,,
1034,12,40,1.361057237,0.967347005,0.738547937,1.005203118,0,1.14446486,2.55,0,3.44,1,0,0,6,0,1,0.137315,-0.327969,3,2,0,0,0,,,,
1034,31,0,1.348456018,0.958390915,0.72528398,0.978008166,0,1.18683238,3.44,1,2.55,0,0,1,0,6,1,-0.301161,0.195184,2,3,0,0,0,,,,
1035,16,18,1.595582399,1.044229319,0.657083415,1.048430432,5,0.90764457,2.55,0,2.55,0,0,0,5,5,0,0.231957,-0.263691,4,4,17,0.35294118,0,,,,
