Molecule,Atom 1,Atom 2,Bond Length,Elecneg_1,Ele_1,Elecneg_2,Ele_2,InConj_1,InConj_2,InRing_1,InRing_2,Neighbour1,Neighbour2
2228,17,18,1.50442355,2.55,0,2.55,0,0,0,0,0,3,1
2228,1,5,1.498591681,2.55,0,2.55,0,0,1,3,6,3,3
2228,12,19,1.379770271,2.55,0,3.44,1,1,0,6,0,3,2
2228,17,19,1.378364094,2.55,0,3.44,1,0,0,0,0,3,2
2228,35,36,1.375782318,3.44,1,2.55,0,0,0,0,0,2,3
2228,32,35,1.362450398,2.55,0,3.44,1,1,0,5,0,3,2
2228,3,29,1.212207871,2.55,0,3.44,1,0,0,5,0,3,1
2228,36,41,1.198128816,2.55,0,3.44,1,0,0,0,0,3,1
2228,17,20,1.19727947,2.55,0,3.44,1,0,0,0,0,3,1
2229,2,3,1.548819479,2.55,0,2.55,0,0,0,3,5,4,3
2229,1,2,1.536294654,2.55,0,2.55,0,0,0,3,3,3,4
2229,2,16,1.536274553,2.55,0,2.55,0,0,0,3,5,4,2
2229,0,2,1.520153197,2.55,0,2.55,0,0,0,3,3,4,4
2229,0,1,1.497770933,2.55,0,2.55,0,0,0,3,3,4,3
2229,16,18,1.456975259,2.55,0,3.04,2,0,1,5,5,2,3
2229,3,17,1.455491653,2.55,0,2.55,0,0,1,5,5,3,3
2229,22,23,1.416415406,2.55,0,2.55,0,1,1,5,5,2,2
2229,9,10,1.406504612,2.55,0,2.55,0,1,1,6,6,2,3
2229,5,8,1.406151612,2.55,0,2.55,0,1,1,6,6,3,2
2229,10,12,1.402821661,2.55,0,2.55,0,1,1,6,6,3,2
2229,23,24,1.402555505,2.55,0,2.55,0,1,1,5,5,2,3
2229,11,12,1.399634051,2.55,0,2.55,0,1,1,6,6,2,2
2229,5,11,1.398974494,2.55,0,2.55,0,1,1,6,6,3,2
2229,17,22,1.39200741,2.55,0,2.55,0,1,1,5,5,3,2
2229,8,9,1.389430046,2.55,0,2.55,0,1,1,6,6,2,2
2229,17,18,1.381030944,2.55,0,3.04,2,1,1,5,5,3,3
2229,18,24,1.352663464,3.04,2,2.55,0,1,1,5,5,3,3
2229,28,29,1.505540089,2.55,0,2.55,0,0,0,0,0,3,1
2229,1,5,1.500994551,2.55,0,2.55,0,0,1,3,6,3,3
2229,35,36,1.409560896,3.44,1,2.55,0,0,0,0,0,2,1
2229,27,28,1.373764585,3.44,1,2.55,0,0,0,0,0,2,3
2229,24,27,1.36428653,2.55,0,3.44,1,1,0,5,0,3,2
2229,10,35,1.356737665,2.55,0,3.44,1,1,0,6,0,3,2
2229,3,21,1.210356838,2.55,0,3.44,1,0,0,5,0,3,1
2229,28,33,1.198510529,2.55,0,3.44,1,0,0,0,0,3,1
2230,21,23,1.881941569,2.58,3,2.55,0,0,0,5,5,2,4
2230,18,21,1.840258201,2.55,0,2.58,3,0,0,4,5,3,2
2232,9,10,1.555621667,2.55,0,2.55,0,0,0,6,6,2,2
2232,3,10,1.544741236,2.55,0,2.55,0,0,0,6,6,3,2
2232,6,9,1.543542237,2.55,0,2.55,0,0,0,6,6,2,2
2232,1,2,1.532848419,2.55,0,2.55,0,0,0,3,3,4,3
2232,1,6,1.529883048,2.55,0,2.55,0,0,0,3,6,4,2
2232,2,3,1.526329861,2.55,0,2.55,0,0,0,3,6,3,3
2232,0,1,1.516720818,2.55,0,2.55,0,0,0,3,3,4,4
2232,0,2,1.504271122,2.55,0,2.55,0,0,0,3,3,4,3
2232,3,12,1.53117263,2.55,0,2.55,0,0,0,6,0,3,1
2232,1,5,1.518496111,2.55,0,2.55,0,0,0,3,0,4,1
2233,9,10,1.552383311,2.55,0,2.55,0,0,0,6,6,2,2
2233,1,2,1.551519753,2.55,0,2.55,0,0,0,3,3,4,4
2233,2,3,1.546670874,2.55,0,2.55,0,0,0,3,6,4,3
2233,1,6,1.546393319,2.55,0,2.55,0,0,0,3,6,4,3
2233,3,10,1.544189458,2.55,0,2.55,0,0,0,6,6,3,2
2233,6,9,1.544163457,2.55,0,2.55,0,0,0,6,6,3,2
2233,0,2,1.517400778,2.55,0,2.55,0,0,0,3,3,4,4
2233,0,1,1.517285076,2.55,0,2.55,0,0,0,3,3,4,4
2233,3,12,1.532620448,2.55,0,2.55,0,0,0,6,0,3,1
2233,6,13,1.53248828,2.55,0,2.55,0,0,0,6,0,3,1
2233,2,4,1.521493302,2.55,0,2.55,0,0,0,3,0,4,1
2233,1,5,1.521352845,2.55,0,2.55,0,0,0,3,0,4,1
2234,1,2,1.534774085,2.55,0,2.55,0,0,0,3,3,4,4
2234,0,2,1.533020372,2.55,0,2.55,0,0,0,3,3,4,4
2234,0,1,1.531946145,2.55,0,2.55,0,0,0,3,3,4,4
2234,9,10,1.515677304,2.55,0,2.55,0,0,0,6,6,2,2
2234,6,9,1.42460921,3.44,1,2.55,0,0,0,6,6,2,2
2234,3,10,1.419146316,3.44,1,2.55,0,0,0,6,6,2,2
2234,2,3,1.397878523,2.55,0,3.44,1,0,0,3,6,4,2
2234,1,6,1.396108268,2.55,0,3.44,1,0,0,3,6,4,2
2234,2,4,1.512042269,2.55,0,2.55,0,0,0,3,0,4,1
2234,1,5,1.511720192,2.55,0,2.55,0,0,0,3,0,4,1
2235,1,2,1.536877448,2.55,0,2.55,0,0,0,3,3,3,3
2235,0,1,1.520100693,2.55,0,2.55,0,0,0,3,3,4,3
2235,0,2,1.503962949,2.55,0,2.55,0,0,0,3,3,4,3
2235,11,12,1.404411775,2.55,0,2.55,0,1,1,6,6,3,2
2235,10,11,1.403513801,2.55,0,2.55,0,1,1,6,6,2,3
2235,3,13,1.40286299,2.55,0,2.55,0,1,1,6,6,3,2
2235,3,9,1.402860554,2.55,0,2.55,0,1,1,6,6,3,2
2235,9,10,1.396369909,2.55,0,2.55,0,1,1,6,6,2,2
2235,12,13,1.395618399,2.55,0,2.55,0,1,1,6,6,2,2
2235,11,18,1.509538594,2.55,0,2.55,0,1,0,6,0,3,1
2235,2,3,1.4998081,2.55,0,2.55,0,0,1,3,6,3,3
2235,1,6,1.443505434,2.55,0,2.55,0,0,0,3,0,3,2
2235,6,22,1.159710759,2.55,0,3.04,2,0,0,0,0,2,1
2236,1,2,1.527156415,2.55,0,2.55,0,0,0,3,3,3,3
2236,0,2,1.509529493,2.55,0,2.55,0,0,0,3,3,4,3
2236,0,1,1.504841703,2.55,0,2.55,0,0,0,3,3,4,3
2236,3,9,1.417572,2.55,0,2.55,0,0,0,6,6,3,3
2236,10,11,1.407762458,2.55,0,2.55,0,0,0,6,6,2,3
2236,12,13,1.401506876,2.55,0,2.55,0,0,0,6,6,2,2
2236,9,10,1.398063253,2.55,0,2.55,0,0,0,6,6,3,2
2236,11,12,1.397694938,2.55,0,2.55,0,0,0,6,6,3,2
2236,3,13,1.395808184,2.55,0,2.55,0,0,0,6,6,3,2
2236,1,6,1.523450215,2.55,0,2.55,0,0,0,3,0,3,3
2236,11,17,1.510126622,2.55,0,2.55,0,0,0,6,0,3,1
2236,2,3,1.497374643,2.55,0,2.55,0,0,0,3,6,3,3
2236,27,28,1.448930455,3.04,2,2.55,0,0,0,0,0,2,1
2236,21,22,1.409086748,3.44,1,2.55,0,0,0,0,0,2,1
2236,9,21,1.358941166,2.55,0,3.44,1,0,0,6,0,3,2
2236,6,27,1.358570625,2.55,0,3.04,2,0,0,0,0,3,2
2236,6,26,1.221944244,2.55,0,3.44,1,0,0,0,0,3,1
2237,1,2,1.549304037,2.55,0,2.55,0,0,0,3,3,3,3
2237,0,1,1.513040377,2.55,0,2.55,0,0,0,3,3,4,3
2237,0,2,1.503550348,2.55,0,2.55,0,0,0,3,3,4,3
2237,3,9,1.420679055,2.55,0,2.55,0,1,1,6,6,3,3
2237,10,11,1.40316266,2.55,0,2.55,0,1,1,6,6,2,3
2237,3,13,1.402086093,2.55,0,2.55,0,1,1,6,6,3,2
2237,9,10,1.401241402,2.55,0,2.55,0,1,1,6,6,3,2
2237,11,12,1.399572831,2.55,0,2.55,0,1,1,6,6,3,2
2237,12,13,1.396807547,2.55,0,2.55,0,1,1,6,6,2,2
2237,11,17,1.509882558,2.55,0,2.55,0,1,0,6,0,3,1
2237,1,6,1.498123661,2.55,0,2.55,0,0,0,3,0,3,3
2237,2,3,1.496276954,2.55,0,2.55,0,0,1,3,6,3,3
2237,27,28,1.428268867,2.55,0,3.44,1,0,0,0,0,1,2
2237,21,22,1.409475485,3.44,1,2.55,0,0,0,0,0,2,1
2237,9,21,1.362959397,2.55,0,3.44,1,1,0,6,0,3,2
2237,6,28,1.347921236,2.55,0,3.44,1,0,0,0,0,3,2
2237,6,26,1.207313266,2.55,0,3.44,1,0,0,0,0,3,1
2238,1,2,1.5296423,2.55,0,2.55,0,0,0,3,3,3,3
2238,0,1,1.506249415,2.55,0,2.55,0,0,0,3,3,4,3
2238,0,2,1.505554039,2.55,0,2.55,0,0,0,3,3,4,3
2238,30,31,1.393323964,2.55,0,2.55,0,1,1,6,6,2,3
2238,27,30,1.389862188,2.55,0,2.55,0,1,1,6,6,3,2
2238,32,33,1.38763884,3.04,2,2.55,0,1,1,6,6,3,3
2238,27,32,1.38505776,2.55,0,3.04,2,1,1,6,6,3,3
2238,33,34,1.322554107,2.55,0,3.04,2,1,1,6,6,3,2
2238,31,34,1.313072973,2.55,0,3.04,2,1,1,6,6,3,2
2238,21,24,1.542214244,2.55,0,2.55,0,0,0,0,0,2,2
2238,6,9,1.534272427,2.55,0,2.55,0,0,0,0,0,2,2
2238,15,18,1.532051511,2.55,0,2.55,0,0,0,0,0,2,2
2238,9,15,1.531939556,2.55,0,2.55,0,0,0,0,0,2,2
2238,18,21,1.53154852,2.55,0,2.55,0,0,0,0,0,2,2
2238,1,6,1.516531989,2.55,0,2.55,0,0,0,3,0,3,2
2238,2,3,1.513072645,2.55,0,2.55,0,0,0,3,0,3,1
2238,24,27,1.495616036,2.55,0,2.55,0,0,1,0,6,2,3
2238,33,36,1.488856227,2.55,0,2.55,0,1,0,6,0,3,1
2238,32,40,1.273951551,3.04,2,3.44,1,1,0,6,0,3,1
2240,0,1,1.532934744,2.55,0,2.55,0,0,0,3,3,4,4
2240,0,2,1.528322825,2.55,0,2.55,0,0,0,3,3,4,3
2240,1,2,1.507660652,2.55,0,2.55,0,0,0,3,3,4,3
2240,9,13,1.414913664,2.55,0,2.55,0,1,1,6,6,3,3
2240,45,52,1.406990703,2.55,0,2.55,0,1,1,6,6,3,2
2240,13,14,1.404601348,2.55,0,2.55,0,1,1,6,6,3,2
2240,9,12,1.404422138,2.55,0,2.55,0,1,1,6,6,3,2
2240,49,50,1.404090635,2.55,0,2.55,0,1,1,6,6,3,2
2240,48,49,1.403856084,2.55,0,2.55,0,1,1,6,6,2,3
2240,45,48,1.399611847,2.55,0,2.55,0,1,1,6,6,3,2
2240,50,51,1.398339505,2.55,0,2.55,0,1,1,6,6,2,2
2240,14,15,1.396904975,2.55,0,2.55,0,1,1,6,6,2,2
2240,12,16,1.39679113,2.55,0,2.55,0,1,1,6,6,2,2
2240,15,16,1.39664504,2.55,0,2.55,0,1,1,6,6,2,2
2240,51,52,1.39591171,2.55,0,2.55,0,1,1,6,6,2,2
2240,40,42,1.528724236,2.55,0,2.55,0,0,0,0,0,2,2
2240,2,7,1.522968331,2.55,0,2.55,0,0,0,3,0,3,2
2240,42,45,1.520745733,2.55,0,2.55,0,0,1,0,6,2,3
2240,7,9,1.517792009,2.55,0,2.55,0,0,1,0,6,2,3
2240,13,17,1.51227096,2.55,0,2.55,0,1,0,6,0,3,1
2240,38,40,1.504802839,2.55,0,2.55,0,0,0,0,0,2,2
2240,0,6,1.499530795,2.55,0,2.55,0,0,0,3,0,4,2
2240,57,58,1.40902938,3.44,1,2.55,0,0,0,0,0,2,1
2240,0,5,1.384989229,2.55,0,3.44,1,0,0,3,0,4,2
2240,49,57,1.359433109,2.55,0,3.44,1,1,0,6,0,3,2
2240,6,38,1.33871242,2.55,0,2.55,0,0,0,0,0,2,2
2241,0,1,1.535672847,2.55,0,2.55,0,0,0,3,3,4,4
2241,0,2,1.529499157,2.55,0,2.55,0,0,0,3,3,4,3
2241,1,2,1.506974104,2.55,0,2.55,0,0,0,3,3,4,3
2241,45,48,1.418962452,2.55,0,2.55,0,1,1,6,6,3,3
2241,9,13,1.415280774,2.55,0,2.55,0,1,1,6,6,3,3
2241,13,14,1.404477244,2.55,0,2.55,0,1,1,6,6,3,2
2241,9,12,1.404196088,2.55,0,2.55,0,1,1,6,6,3,2
2241,45,52,1.402709942,2.55,0,2.55,0,1,1,6,6,3,2
2241,48,49,1.401729544,2.55,0,2.55,0,1,1,6,6,3,2
2241,51,52,1.399257717,2.55,0,2.55,0,1,1,6,6,2,2
2241,49,50,1.397945355,2.55,0,2.55,0,1,1,6,6,2,2
2241,14,15,1.396965803,2.55,0,2.55,0,1,1,6,6,2,2
2241,12,16,1.396903781,2.55,0,2.55,0,1,1,6,6,2,2
2241,15,16,1.39652752,2.55,0,2.55,0,1,1,6,6,2,2
2241,50,51,1.393981206,2.55,0,2.55,0,1,1,6,6,2,2
2241,5,25,1.694957422,3.44,1,1.9,4,0,0,0,0,2,4
2241,40,42,1.530158774,2.55,0,2.55,0,0,0,0,0,2,2
2241,2,7,1.523438306,2.55,0,2.55,0,0,0,3,0,3,2
2241,42,45,1.520353472,2.55,0,2.55,0,0,1,0,6,2,3
2241,6,39,1.518109512,2.55,0,2.55,0,0,0,0,0,3,1
2241,7,9,1.517752692,2.55,0,2.55,0,0,1,0,6,2,3
2241,0,6,1.51582552,2.55,0,2.55,0,0,0,3,0,4,3
2241,13,17,1.512229682,2.55,0,2.55,0,1,0,6,0,3,1
2241,38,40,1.510336425,2.55,0,2.55,0,0,0,0,0,2,2
2241,48,53,1.510051522,2.55,0,2.55,0,1,0,6,0,3,1
2241,0,5,1.382014355,2.55,0,3.44,1,0,0,3,0,4,2
2241,6,38,1.346272733,2.55,0,2.55,0,0,0,0,0,3,2
2242,1,2,1.525610391,2.55,0,2.55,0,0,0,3,3,3,3
2242,0,2,1.521104083,2.55,0,2.55,0,0,0,3,3,4,3
2242,0,1,1.493588683,2.55,0,2.55,0,0,0,3,3,4,3
2242,1,6,1.515821847,2.55,0,2.55,0,0,0,3,0,3,3
2242,2,3,1.500233459,2.55,0,2.55,0,0,0,3,0,3,3
2242,8,13,1.430521425,3.44,1,2.55,0,0,0,0,0,2,1
2242,7,17,1.430224348,3.44,1,2.55,0,0,0,0,0,2,1
2242,3,8,1.341007475,2.55,0,3.44,1,0,0,0,0,3,2
2242,6,7,1.332813052,2.55,0,3.44,1,0,0,0,0,3,2
2242,3,11,1.206637642,2.55,0,3.44,1,0,0,0,0,3,1
2242,6,12,1.204140165,2.55,0,3.44,1,0,0,0,0,3,1
2245,1,2,1.541613812,2.55,0,2.55,0,0,0,3,3,3,3
2245,0,2,1.495015407,2.55,0,2.55,0,0,0,3,3,4,3
2245,0,1,1.490162166,2.55,0,2.55,0,0,0,3,3,4,3
2245,11,23,1.529268182,2.55,0,2.55,0,0,0,0,0,2,1
2245,6,7,1.524298405,2.55,0,2.55,0,0,0,0,0,2,2
2245,8,11,1.520808506,2.55,0,2.55,0,0,0,0,0,2,2
2245,1,6,1.514986217,2.55,0,2.55,0,0,0,3,0,3,2
2245,3,8,1.423340148,3.44,1,2.55,0,0,0,0,0,2,2
2245,7,12,1.405972435,2.55,0,3.44,1,0,0,0,0,2,2
2245,12,19,1.401381567,3.44,1,2.55,0,0,0,0,0,2,1
2245,2,3,1.378914936,2.55,0,3.44,1,0,0,3,0,3,2
2246,0,2,1.518738514,2.55,0,2.55,0,0,0,3,3,4,3
2246,1,2,1.51392122,2.55,0,2.55,0,0,0,3,3,3,3
2246,0,1,1.513844346,2.55,0,2.55,0,0,0,3,3,4,3
2246,11,23,1.529110355,2.55,0,2.55,0,0,0,0,0,2,1
2246,6,7,1.524123643,2.55,0,2.55,0,0,0,0,0,2,2
2246,8,11,1.520310102,2.55,0,2.55,0,0,0,0,0,2,2
2246,1,6,1.514506396,2.55,0,2.55,0,0,0,3,0,3,2
2246,3,8,1.423913274,3.44,1,2.55,0,0,0,0,0,2,2
2246,7,12,1.405875256,2.55,0,3.44,1,0,0,0,0,2,2
2246,12,19,1.401327539,3.44,1,2.55,0,0,0,0,0,2,1
2246,2,3,1.374644034,2.55,0,3.44,1,0,0,3,0,3,2
2247,1,2,1.560634838,2.55,0,2.55,0,0,0,3,3,3,4
2247,0,2,1.494440133,2.55,0,2.55,0,0,0,3,3,4,4
2247,0,1,1.490053042,2.55,0,2.55,0,0,0,3,3,4,3
2247,6,7,1.525194837,2.55,0,2.55,0,0,0,0,0,2,2
2247,3,8,1.525184669,2.55,0,2.55,0,0,0,0,0,2,2
2247,2,3,1.517967449,2.55,0,2.55,0,0,0,3,0,4,2
2247,1,6,1.514242326,2.55,0,2.55,0,0,0,3,0,3,2
2247,4,27,1.41233909,3.44,1,2.55,0,0,0,0,0,2,1
2247,8,11,1.407488857,2.55,0,3.44,1,0,0,0,0,2,2
2247,7,12,1.405540989,2.55,0,3.44,1,0,0,0,0,2,2
2247,12,19,1.402182732,3.44,1,2.55,0,0,0,0,0,2,1
2247,11,23,1.402001294,3.44,1,2.55,0,0,0,0,0,2,1
2247,2,4,1.394618222,2.55,0,3.44,1,0,0,3,0,4,2
2248,1,2,1.532060041,2.55,0,2.55,0,0,0,3,3,3,4
2248,0,2,1.518589661,2.55,0,2.55,0,0,0,3,3,4,4
2248,0,1,1.510402897,2.55,0,2.55,0,0,0,3,3,4,3
2248,3,8,1.525591788,2.55,0,2.55,0,0,0,0,0,2,2
2248,6,7,1.525268707,2.55,0,2.55,0,0,0,0,0,2,2
2248,2,3,1.519176192,2.55,0,2.55,0,0,0,3,0,4,2
2248,1,6,1.514270284,2.55,0,2.55,0,0,0,3,0,3,2
2248,4,27,1.412102517,3.44,1,2.55,0,0,0,0,0,2,1
2248,8,11,1.407706548,2.55,0,3.44,1,0,0,0,0,2,2
2248,7,12,1.405553029,2.55,0,3.44,1,0,0,0,0,2,2
2248,12,19,1.402201257,3.44,1,2.55,0,0,0,0,0,2,1
2248,11,23,1.40179409,3.44,1,2.55,0,0,0,0,0,2,1
2248,2,4,1.395417925,2.55,0,3.44,1,0,0,3,0,4,2
2249,1,2,1.526659932,2.55,0,2.55,0,0,0,3,3,3,3
2249,0,2,1.50751453,2.55,0,2.55,0,0,0,3,3,4,3
2249,0,1,1.506989107,2.55,0,2.55,0,0,0,3,3,4,3
2249,3,7,1.54226785,2.55,0,2.55,0,0,0,0,0,2,2
2249,5,6,1.542024558,2.55,0,2.55,0,0,0,0,0,2,2
2249,2,3,1.51680375,2.55,0,2.55,0,0,0,3,0,3,2
2249,1,5,1.51656532,2.55,0,2.55,0,0,0,3,0,3,2
2249,7,10,1.497806449,2.55,0,2.55,0,0,0,0,0,2,2
2249,6,11,1.497540646,2.55,0,2.55,0,0,0,0,0,2,2
2249,19,23,1.48426711,2.55,0,2.55,0,0,0,0,0,2,3
2249,18,32,1.484140886,2.55,0,2.55,0,0,0,0,0,2,3
2249,24,25,1.425666769,3.44,1,2.55,0,0,0,0,0,2,1
2249,33,34,1.425447331,3.44,1,2.55,0,0,0,0,0,2,1
2249,23,24,1.350359798,2.55,0,3.44,1,0,0,0,0,3,2
2249,32,33,1.350068634,2.55,0,3.44,1,0,0,0,0,3,2
2249,10,19,1.341320261,2.55,0,2.55,0,0,0,0,0,2,2
2249,11,18,1.341237822,2.55,0,2.55,0,0,0,0,0,2,2
2249,23,29,1.210551676,2.55,0,3.44,1,0,0,0,0,3,1
2249,32,38,1.210515862,2.55,0,3.44,1,0,0,0,0,3,1
2250,10,34,1.779642724,2.55,0,2.58,3,1,0,6,0,3,4
2250,34,37,1.718908189,2.58,3,3.44,1,0,0,0,0,4,2
2250,34,35,1.455146209,2.58,3,3.44,1,0,0,0,0,4,1
2250,34,36,1.454675688,2.58,3,3.44,1,0,0,0,0,4,1
2251,1,2,1.515664258,2.55,0,2.55,0,0,0,3,3,3,3
2251,0,2,1.468113355,3.04,2,2.55,0,0,0,3,3,2,3
2251,0,1,1.468018613,3.04,2,2.55,0,0,0,3,3,2,3
2251,7,8,1.459001089,2.55,0,2.55,0,0,0,0,0,2,1
2251,12,13,1.45893482,2.55,0,2.55,0,0,0,0,0,2,1
2251,2,3,1.444261626,2.55,0,2.55,0,0,0,3,0,3,2
2251,1,6,1.444260917,2.55,0,2.55,0,0,0,3,0,3,2
2251,6,7,1.213330693,2.55,0,2.55,0,0,0,0,0,2,2
2251,3,12,1.213258222,2.55,0,2.55,0,0,0,0,0,2,2
2252,1,2,1.502212661,2.55,0,2.55,0,0,0,3,3,3,3
2252,0,2,1.464847493,3.04,2,2.55,0,0,0,3,3,2,3
2252,0,1,1.443302655,3.04,2,2.55,0,0,0,3,3,2,3
2252,1,6,1.512190978,2.55,0,2.55,0,0,0,3,0,3,3
2252,2,3,1.503181062,2.55,0,2.55,0,0,0,3,0,3,3
2252,8,11,1.42909812,3.44,1,2.55,0,0,0,0,0,2,1
2252,7,15,1.427105487,3.44,1,2.55,0,0,0,0,0,2,1
2252,3,8,1.344620432,2.55,0,3.44,1,0,0,0,0,3,2
2252,6,7,1.332322287,2.55,0,3.44,1,0,0,0,0,3,2
2252,6,10,1.207598006,2.55,0,3.44,1,0,0,0,0,3,1
2252,3,9,1.205346236,2.55,0,3.44,1,0,0,0,0,3,1
2253,26,27,1.495945362,2.55,0,2.55,0,0,1,5,5,3,3
2253,28,29,1.495373832,2.55,0,2.55,0,0,1,5,5,3,3
2253,1,2,1.489115848,2.55,0,2.55,0,0,0,3,3,3,3
2253,0,2,1.482715737,3.04,2,2.55,0,0,0,3,3,3,3
2253,0,1,1.480572424,3.04,2,2.55,0,0,0,3,3,3,3
2253,25,28,1.409922752,3.04,2,2.55,0,0,0,5,5,3,3
2253,25,26,1.409821463,3.04,2,2.55,0,0,0,5,5,3,3
2253,30,31,1.404823187,2.55,0,2.55,0,1,1,6,6,2,2
2253,32,33,1.404782847,2.55,0,2.55,0,1,1,6,6,2,2
2253,31,32,1.4021637,2.55,0,2.55,0,1,1,6,6,2,2
2253,27,29,1.398113969,2.55,0,2.55,0,1,1,5,5,3,3
2253,27,30,1.389235838,2.55,0,2.55,0,1,1,5,6,3,2
2253,29,33,1.389127309,2.55,0,2.55,0,1,1,5,6,3,2
2253,3,8,1.533553373,2.55,0,2.55,0,0,0,0,0,2,2
2253,6,7,1.533217472,2.55,0,2.55,0,0,0,0,0,2,2
2253,7,13,1.529115242,2.55,0,2.55,0,0,0,0,0,2,1
2253,8,9,1.528984848,2.55,0,2.55,0,0,0,0,0,2,1
2253,1,6,1.513149749,2.55,0,2.55,0,0,0,3,0,3,2
2253,2,3,1.512894488,2.55,0,2.55,0,0,0,3,0,3,2
2253,0,25,1.401378821,3.04,2,3.04,2,0,0,3,5,3,3
2253,26,38,1.208601323,2.55,0,3.44,1,0,0,5,0,3,1
2253,28,39,1.208039533,2.55,0,3.44,1,0,0,5,0,3,1
2254,1,2,1.497543313,2.55,0,2.55,0,0,0,3,3,3,3
2254,22,23,1.496525883,2.55,0,2.55,0,0,1,5,5,3,3
2254,24,25,1.496459358,2.55,0,2.55,0,0,1,5,5,3,3
2254,0,2,1.487617392,3.04,2,2.55,0,0,0,3,3,3,3
2254,0,1,1.473588597,3.04,2,2.55,0,0,0,3,3,3,3
2254,21,24,1.412085276,3.04,2,2.55,0,0,0,5,5,3,3
2254,21,22,1.407831855,3.04,2,2.55,0,0,0,5,5,3,3
2254,28,29,1.404752465,2.55,0,2.55,0,1,1,6,6,2,2
2254,26,27,1.404730485,2.55,0,2.55,0,1,1,6,6,2,2
2254,27,28,1.402099044,2.55,0,2.55,0,1,1,6,6,2,2
2254,23,25,1.398741926,2.55,0,2.55,0,1,1,5,5,3,3
2254,23,26,1.389334757,2.55,0,2.55,0,1,1,5,6,3,2
2254,25,29,1.389175552,2.55,0,2.55,0,1,1,5,6,3,2
2254,6,7,1.533488954,2.55,0,2.55,0,0,0,0,0,2,2
2254,7,13,1.529198255,2.55,0,2.55,0,0,0,0,0,2,1
2254,1,6,1.51202502,2.55,0,2.55,0,0,0,3,0,3,2
2254,8,9,1.498833984,2.55,0,2.55,0,0,0,0,0,2,1
2254,2,3,1.480552952,2.55,0,2.55,0,0,0,3,0,3,2
2254,0,21,1.400555009,3.04,2,3.04,2,0,0,3,5,3,3
2254,3,8,1.339640325,2.55,0,2.55,0,0,0,0,0,2,2
2254,22,34,1.208768781,2.55,0,3.44,1,0,0,5,0,3,1
2254,24,35,1.206613031,2.55,0,3.44,1,0,0,5,0,3,1
2256,28,29,1.495060696,2.55,0,2.55,0,0,1,5,5,3,3
2256,26,27,1.493970991,2.55,0,2.55,0,0,1,5,5,3,3
2256,1,2,1.492141823,2.55,0,2.55,0,0,0,3,3,4,3
2256,0,2,1.478358147,3.04,2,2.55,0,0,0,3,3,3,3
2256,0,1,1.473330164,3.04,2,2.55,0,0,0,3,3,3,4
2256,25,26,1.41362378,3.04,2,2.55,0,0,0,5,5,3,3
2256,25,28,1.409717176,3.04,2,2.55,0,0,0,5,5,3,3
2256,30,31,1.404388763,2.55,0,2.55,0,1,1,6,6,2,2
2256,32,33,1.404323158,2.55,0,2.55,0,1,1,6,6,2,2
2256,31,32,1.402413286,2.55,0,2.55,0,1,1,6,6,2,2
2256,27,29,1.397751854,2.55,0,2.55,0,1,1,5,5,3,3
2256,27,30,1.389366497,2.55,0,2.55,0,1,1,5,6,3,2
2256,29,33,1.38928699,2.55,0,2.55,0,1,1,5,6,3,2
2256,3,8,1.534488927,2.55,0,2.55,0,0,0,0,0,2,2
2256,6,7,1.533172836,2.55,0,2.55,0,0,0,0,0,2,2
2256,7,13,1.529260009,2.55,0,2.55,0,0,0,0,0,2,1
2256,8,9,1.529086909,2.55,0,2.55,0,0,0,0,0,2,1
2256,2,3,1.513277969,2.55,0,2.55,0,0,0,3,0,3,2
2256,1,6,1.513008371,2.55,0,2.55,0,0,0,3,0,4,2
2256,0,25,1.390435992,3.04,2,3.04,2,0,0,3,5,3,3
2256,28,39,1.209320569,2.55,0,3.44,1,0,0,5,0,3,1
2256,26,38,1.205725201,2.55,0,3.44,1,0,0,5,0,3,1
2257,1,2,1.543065933,2.55,0,2.55,0,0,0,3,3,4,4
2257,28,29,1.492675542,2.55,0,2.55,0,0,1,5,5,3,3
2257,26,27,1.492557285,2.55,0,2.55,0,0,1,5,5,3,3
2257,0,1,1.481245789,3.04,2,2.55,0,0,0,3,3,3,4
2257,0,2,1.4788808,3.04,2,2.55,0,0,0,3,3,3,4
2257,25,26,1.422980426,3.04,2,2.55,0,0,0,5,5,3,3
2257,25,28,1.411264636,3.04,2,2.55,0,0,0,5,5,3,3
2257,5,43,1.409340132,2.55,0,2.55,0,0,0,6,6,3,2
2257,5,40,1.408478027,2.55,0,2.55,0,0,0,6,6,3,2
2257,4,50,1.407423407,2.55,0,2.55,0,0,0,6,6,3,2
2257,30,31,1.404680093,2.55,0,2.55,0,1,1,6,6,2,2
2257,32,33,1.404637239,2.55,0,2.55,0,1,1,6,6,2,2
2257,4,51,1.403216777,2.55,0,2.55,0,0,0,6,6,3,2
2257,31,32,1.402403359,2.55,0,2.55,0,1,1,6,6,2,2
2257,51,52,1.400359877,2.55,0,2.55,0,0,0,6,6,2,2
2257,53,54,1.398807377,2.55,0,2.55,0,0,0,6,6,2,2
2257,40,41,1.398229065,2.55,0,2.55,0,0,0,6,6,2,2
2257,42,44,1.396878738,2.55,0,2.55,0,0,0,6,6,2,2
2257,27,29,1.396586861,2.55,0,2.55,0,1,1,5,5,3,3
2257,52,54,1.396253456,2.55,0,2.55,0,0,0,6,6,2,2
